"","state","date","State_abbrev","stateFIPS","pos_test","neg_test","test","population","median.age","Black.perc","Hispanic.or.Latino.perc","area","HS_perc","college_perc","Associate_perc","Bachelor_perc","Gradprof_perc","HS_orhigher_perc","Bachelor_orhigher_perc","poverty_perc","density","q_popdensity","q_poverty","mean_winter_temp","mean_summer_temp","mean_winter_rm","mean_summer_rm","retail_and_recreation","grocery_and_pharmacy","parks","transit","workplaces","residential"
"1903","Oregon",2020-03-24,"OR",41,18,701,719,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-47,-19,-17,-44,-47,18
"1904","Oregon",2020-03-25,"OR",41,0,0,0,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-45,-17,3,-43,-48,18
"1905","Oregon",2020-03-26,"OR",41,118,2603,2721,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-46,-17,-1,-46,-48,19
"1906","Oregon",2020-03-27,"OR",41,87,1557,1644,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-50,-21,-28,-49,-47,20
"1907","Oregon",2020-03-28,"OR",41,65,1183,1248,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-55,-24,-25,-45,-36,14
"1908","Oregon",2020-03-29,"OR",41,69,1185,1254,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-51,-25,-22,-47,-38,12
"1909","Oregon",2020-03-30,"OR",41,58,1399,1457,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-44,-22,-20,-48,-47,17
"1910","Oregon",2020-03-31,"OR",41,84,859,943,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-41,-15,4,-44,-49,18
"1911","Oregon",2020-04-01,"OR",41,46,0,46,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-39,-11,1,-42,-49,18
"1912","Oregon",2020-04-02,"OR",41,90,2123,2213,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-42,-12,-3,-46,-50,19
"1913","Oregon",2020-04-03,"OR",41,73,1276,1349,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-44,-12,-10,-46,-48,19
"1914","Oregon",2020-04-04,"OR",41,100,0,100,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-51,-18,-20,-45,-37,14
"1915","Oregon",2020-04-05,"OR",41,69,3021,3090,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-46,-18,-1,-44,-39,11
"1916","Oregon",2020-04-06,"OR",41,64,1113,1177,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-40,-15,19,-44,-48,17
"1917","Oregon",2020-04-07,"OR",41,49,1157,1206,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-39,-11,39,-42,-49,17
"1918","Oregon",2020-04-08,"OR",41,58,1499,1557,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-38,-10,53,-41,-49,17
"1919","Oregon",2020-04-09,"OR",41,82,981,1063,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-39,-8,41,-43,-50,17
"1920","Oregon",2020-04-10,"OR",41,0,0,0,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-41,-10,22,-44,-49,18
"1921","Oregon",2020-04-11,"OR",41,50,1547,1597,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-45,-7,16,-41,-36,12
"1922","Oregon",2020-04-12,"OR",41,156,2378,2534,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-56,-24,5,-45,-41,10
"1923","Oregon",2020-04-13,"OR",41,57,1306,1363,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-38,-15,34,-44,-46,16
"1924","Oregon",2020-04-14,"OR",41,49,1193,1242,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-36,-12,42,-41,-48,17
"1925","Oregon",2020-04-15,"OR",41,30,958,988,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-32,-8,27,-41,-48,17
"1926","Oregon",2020-04-16,"OR",41,73,1514,1587,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-34,-7,35,-41,-48,17
"1927","Oregon",2020-04-17,"OR",41,49,1334,1383,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-38,-11,33,-41,-46,17
"1928","Oregon",2020-04-18,"OR",41,59,1203,1262,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-45,-17,-12,-41,-34,12
"1929","Oregon",2020-04-19,"OR",41,66,1389,1455,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-38,-14,16,-41,-36,9
"1930","Oregon",2020-04-20,"OR",41,46,961,1007,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-31,-11,47,-40,-46,15
"1931","Oregon",2020-04-21,"OR",41,46,1037,1083,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-35,-11,27,-41,-47,17
"1932","Oregon",2020-04-22,"OR",41,57,0,57,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-38,-13,-13,-46,-48,18
"1933","Oregon",2020-04-23,"OR",41,68,2723,2791,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-37,-9,20,-43,-48,17
"1934","Oregon",2020-04-24,"OR",41,50,1466,1516,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-40,-13,-3,-44,-46,18
"1935","Oregon",2020-04-25,"OR",41,76,1809,1885,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-43,-13,11,-37,-33,11
"1936","Oregon",2020-04-26,"OR",41,58,1529,1587,4081943,39.2,1.9,12.8,98379,"23","25.7","8.8","20.5","12.4","90.4","32.9",14.1,41.4920155724291,2,2,279.513256615146,298.557657463692,92.8765189949806,78.8362448920784,-36,-13,28,-36,-35,9
"1937","Pennsylvania",2020-03-06,"PA",42,2,NA,2,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,1,0,-7,-1,1,1
"1938","Pennsylvania",2020-03-07,"PA",42,2,0,2,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,10,6,26,7,3,-1
"1939","Pennsylvania",2020-03-08,"PA",42,2,0,2,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,15,9,127,8,1,-2
"1940","Pennsylvania",2020-03-09,"PA",42,4,0,4,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,9,7,104,1,0,0
"1941","Pennsylvania",2020-03-10,"PA",42,2,0,2,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,6,5,17,-2,0,1
"1942","Pennsylvania",2020-03-11,"PA",42,4,88,92,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,7,10,29,0,-1,0
"1943","Pennsylvania",2020-03-12,"PA",42,6,28,34,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,8,21,39,-4,-2,1
"1944","Pennsylvania",2020-03-13,"PA",42,19,24,43,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,1,22,33,-11,-7,3
"1945","Pennsylvania",2020-03-14,"PA",42,6,65,71,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-7,13,40,-8,-2,3
"1946","Pennsylvania",2020-03-15,"PA",42,16,0,16,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-8,8,63,-15,-7,3
"1947","Pennsylvania",2020-03-16,"PA",42,13,465,478,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-6,18,10,-26,-22,8
"1948","Pennsylvania",2020-03-17,"PA",42,20,209,229,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-28,2,-4,-34,-31,13
"1949","Pennsylvania",2020-03-18,"PA",42,37,308,345,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-33,-2,31,-37,-35,14
"1950","Pennsylvania",2020-03-19,"PA",42,52,421,473,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-35,-1,0,-42,-37,16
"1951","Pennsylvania",2020-03-20,"PA",42,83,966,1049,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-39,-1,15,-43,-41,19
"1952","Pennsylvania",2020-03-21,"PA",42,103,1192,1295,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-48,-11,20,-40,-31,13
"1953","Pennsylvania",2020-03-22,"PA",42,108,1198,1306,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-47,-18,38,-46,-33,10
"1954","Pennsylvania",2020-03-23,"PA",42,165,1631,1796,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-50,-25,-53,-58,-50,21
"1955","Pennsylvania",2020-03-24,"PA",42,207,2048,2255,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-45,-19,10,-51,-51,21
"1956","Pennsylvania",2020-03-25,"PA",42,276,2550,2826,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-49,-23,-29,-55,-52,22
"1957","Pennsylvania",2020-03-26,"PA",42,560,5248,5808,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-44,-18,52,-50,-51,21
"1958","Pennsylvania",2020-03-27,"PA",42,531,4575,5106,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-46,-20,27,-52,-50,23
"1959","Pennsylvania",2020-03-28,"PA",42,533,4238,4771,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-58,-33,-53,-55,-39,17
"1960","Pennsylvania",2020-03-29,"PA",42,643,4807,5450,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-50,-27,7,-52,-38,12
"1961","Pennsylvania",2020-03-30,"PA",42,693,3716,4409,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-45,-23,-15,-55,-51,21
"1962","Pennsylvania",2020-03-31,"PA",42,756,3868,4624,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-45,-22,-26,-54,-53,22
"1963","Pennsylvania",2020-04-01,"PA",42,962,4782,5744,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-43,-16,-1,-50,-53,21
"1964","Pennsylvania",2020-04-02,"PA",42,1211,5271,6482,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-45,-18,7,-53,-53,22
"1965","Pennsylvania",2020-04-03,"PA",42,1404,5997,7401,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-46,-18,-11,-54,-52,24
"1966","Pennsylvania",2020-04-04,"PA",42,1597,6318,7915,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-53,-22,14,-49,-38,15
"1967","Pennsylvania",2020-04-05,"PA",42,1493,6248,7741,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-50,-24,52,-51,-39,12
"1968","Pennsylvania",2020-04-06,"PA",42,1470,4613,6083,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-43,-19,33,-53,-53,21
"1969","Pennsylvania",2020-04-07,"PA",42,1579,5845,7424,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-44,-20,18,-53,-54,21
"1970","Pennsylvania",2020-04-08,"PA",42,1680,5580,7260,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-44,-18,28,-53,-54,21
"1971","Pennsylvania",2020-04-09,"PA",42,1989,5075,7064,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-46,-19,-22,-57,-55,23
"1972","Pennsylvania",2020-04-10,"PA",42,1751,5666,7417,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-49,-20,-34,-60,-61,27
"1973","Pennsylvania",2020-04-11,"PA",42,1676,5458,7134,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-47,-12,19,-50,-40,15
"1974","Pennsylvania",2020-04-12,"PA",42,1178,3559,4737,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-70,-47,31,-55,-46,12
"1975","Pennsylvania",2020-04-13,"PA",42,1366,3536,4902,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-53,-30,-40,-62,-55,23
"1976","Pennsylvania",2020-04-14,"PA",42,1146,2693,3839,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-43,-18,1,-52,-52,21
"1977","Pennsylvania",2020-04-15,"PA",42,1145,2808,3953,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-38,-13,2,-51,-52,21
"1978","Pennsylvania",2020-04-16,"PA",42,1245,2641,3886,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-42,-16,-13,-54,-52,22
"1979","Pennsylvania",2020-04-17,"PA",42,1706,4197,5903,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-47,-22,-25,-56,-51,24
"1980","Pennsylvania",2020-04-18,"PA",42,1628,4964,6592,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-49,-19,-13,-49,-36,15
"1981","Pennsylvania",2020-04-19,"PA",42,1215,3674,4889,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-45,-20,71,-49,-36,11
"1982","Pennsylvania",2020-04-20,"PA",42,948,3150,4098,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-41,-21,20,-54,-51,20
"1983","Pennsylvania",2020-04-21,"PA",42,1296,2603,3899,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-44,-22,-23,-55,-52,22
"1984","Pennsylvania",2020-04-22,"PA",42,1156,3949,5105,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-41,-16,3,-52,-51,21
"1985","Pennsylvania",2020-04-23,"PA",42,1369,5789,7158,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-43,-18,-5,-54,-52,22
"1986","Pennsylvania",2020-04-24,"PA",42,1599,5430,7029,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-47,-23,-23,-57,-51,24
"1987","Pennsylvania",2020-04-25,"PA",42,1397,5395,6792,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-43,-15,85,-41,-34,12
"1988","Pennsylvania",2020-04-26,"PA",42,1116,4542,5658,12791181,40.7,11.1,7.1,46054,"35.1","16","8.3","18.6","12.1","90.2","30.8",12.8,277.743105919138,5,2,275.736817628259,300.030510965819,85.8395907838092,90.8576288545886,-51,-26,-49,-56,-38,13
"1989","Rhode Island",2020-03-01,"RI",44,1,NA,1,1056611,39.9,6.6,15,1545,"28.2","18.2","8.3","19.9","13.4","88","33.3",13.1,683.890614886731,5,2,277.505680448348,299.524428371812,80.2091893028565,89.1527791019399,13,7,-3,9,5,-1
"1990","Rhode Island",2020-03-02,"RI",44,0,0,0,1056611,39.9,6.6,15,1545,"28.2","18.2","8.3","19.9","13.4","88","33.3",13.1,683.890614886731,5,2,277.505680448348,299.524428371812,80.2091893028565,89.1527791019399,9,7,34,-1,3,-1
"1991","Rhode Island",2020-03-03,"RI",44,1,6,7,1056611,39.9,6.6,15,1545,"28.2","18.2","8.3","19.9","13.4","88","33.3",13.1,683.890614886731,5,2,277.505680448348,299.524428371812,80.2091893028565,89.1527791019399,9,6,61,2,2,-1
"1992","Rhode Island",2020-03-04,"RI",44,0,5,5,1056611,39.9,6.6,15,1545,"28.2","18.2","8.3","19.9","13.4","88","33.3",13.1,683.890614886731,5,2,277.505680448348,299.524428371812,80.2091893028565,89.1527791019399,9,3,21,-1,1,-1
"1993","Rhode Island",2020-03-05,"RI",44,0,6,6,1056611,39.9,6.6,15,1545,"28.2","18.2","8.3","19.9","13.4","88","33.3",13.1,683.890614886731,5,2,277.505680448348,299.524428371812,80.2091893028565,89.1527791019399,8,3,54,4,2,-1
"1994","Rhode Island",2020-03-06,"RI",44,1,0,1,1056611,39.9,6.6,15,1545,"28.2","18.2","8.3","19.9","13.4","88","33.3",13.1,683.890614886731,5,2,277.505680448348,299.524428371812,80.2091893028565,89.1527791019399,4,-3,8,-1,3,1
"1995","Rhode Island",2020-03-07,"RI",44,-1,13,12,1056611,39.9,6.6,15,1545,"28.2","18.2","8.3","19.9","13.4","88","33.3",13.1,683.890614886731,5,2,277.505680448348,299.524428371812,80.2091893028565,89.1527791019399,5,-1,35,-3,2,0
"1996","Rhode Island",2020-03-08,"RI",44,1,0,1,1056611,39.9,6.6,15,1545,"28.2","18.2","8.3","19.9","13.4","88","33.3",13.1,683.890614886731,5,2,277.505680448348,299.524428371812,80.2091893028565,89.1527791019399,11,-1,68,4,4,-1
"1997","Rhode Island",2020-03-09,"RI",44,0,0,0,1056611,39.9,6.6,15,1545,"28.2","18.2","8.3","19.9","13.4","88","33.3",13.1,683.890614886731,5,2,277.505680448348,299.524428371812,80.2091893028565,89.1527791019399,13,3,165,-3,2,-1
"1998","Rhode Island",2020-03-10,"RI",44,0,28,28,1056611,39.9,6.6,15,1545,"28.2","18.2","8.3","19.9","13.4","88","33.3",13.1,683.890614886731,5,2,277.505680448348,299.524428371812,80.2091893028565,89.1527791019399,8,2,65,-6,0,0
"1999","Rhode Island",2020-03-11,"RI",44,2,36,38,1056611,39.9,6.6,15,1545,"28.2","18.2","8.3","19.9","13.4","88","33.3",13.1,683.890614886731,5,2,277.505680448348,299.524428371812,80.2091893028565,89.1527791019399,7,5,56,-7,-3,1
"2000","Rhode Island",2020-03-12,"RI",44,0,0,0,1056611,39.9,6.6,15,1545,"28.2","18.2","8.3","19.9","13.4","88","33.3",13.1,683.890614886731,5,2,277.505680448348,299.524428371812,80.2091893028565,89.1527791019399,6,24,33,-9,-1,1
"2001","Rhode Island",2020-03-13,"RI",44,9,48,57,1056611,39.9,6.6,15,1545,"28.2","18.2","8.3","19.9","13.4","88","33.3",13.1,683.890614886731,5,2,277.505680448348,299.524428371812,80.2091893028565,89.1527791019399,-1,34,-10,-21,-3,4
