"","X","state","Type","Start.Date","End.Date","date","stayathome"
"Mississippi.25.35",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-05,1
"Mississippi.25.36",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-06,1
"Mississippi.25.37",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-07,1
"Mississippi.25.38",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-08,1
"Mississippi.25.39",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-09,1
"Mississippi.25.40",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-10,1
"Mississippi.25.41",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-11,1
"Mississippi.25.42",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-12,1
"Mississippi.25.43",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-13,1
"Mississippi.25.44",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-14,1
"Mississippi.25.45",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-15,1
"Mississippi.25.46",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-16,1
"Mississippi.25.47",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-17,1
"Mississippi.25.48",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-18,1
"Mississippi.25.49",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-19,1
"Mississippi.25.50",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-20,1
"Mississippi.25.51",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-21,1
"Mississippi.25.52",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-22,1
"Mississippi.25.53",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-23,1
"Mississippi.25.54",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-24,1
"Mississippi.25.55",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-25,1
"Mississippi.25.56",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-26,1
"Mississippi.25.57",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-27,1
"Mississippi.25.58",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-28,0
"Mississippi.25.59",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-29,0
"Mississippi.25.60",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-04-30,0
"Mississippi.25.61",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-01,0
"Mississippi.25.62",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-02,0
"Mississippi.25.63",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-03,0
"Mississippi.25.64",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-04,0
"Mississippi.25.65",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-05,0
"Mississippi.25.66",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-06,0
"Mississippi.25.67",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-07,0
"Mississippi.25.68",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-08,0
"Mississippi.25.69",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-09,0
"Mississippi.25.70",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-10,0
"Mississippi.25.71",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-11,0
"Mississippi.25.72",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-12,0
"Mississippi.25.73",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-13,0
"Mississippi.25.74",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-14,0
"Mississippi.25.75",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-15,0
"Mississippi.25.76",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-16,0
"Mississippi.25.77",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-17,0
"Mississippi.25.78",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-18,0
"Mississippi.25.79",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-19,0
"Mississippi.25.80",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-20,0
"Mississippi.25.81",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-21,0
"Mississippi.25.82",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-22,0
"Mississippi.25.83",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-23,0
"Mississippi.25.84",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-24,0
"Mississippi.25.85",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-25,0
"Mississippi.25.86",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-26,0
"Mississippi.25.87",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-27,0
"Mississippi.25.88",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-28,0
"Mississippi.25.89",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-29,0
"Mississippi.25.90",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-30,0
"Mississippi.25.91",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-05-31,0
"Mississippi.25.92",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-06-01,0
"Mississippi.25.93",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-06-02,0
"Mississippi.25.94",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-06-03,0
"Mississippi.25.95",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-06-04,0
"Mississippi.25.96",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-06-05,0
"Mississippi.25.97",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-06-06,0
"Mississippi.25.98",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-06-07,0
"Mississippi.25.99",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-06-08,0
"Mississippi.25.100",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-06-09,0
"Mississippi.25.101",25,"Mississippi","Stay at home",2020-04-03,2020-04-27,2020-06-10,0
"Missouri.26",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-01,0
"Missouri.26.1",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-02,0
"Missouri.26.2",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-03,0
"Missouri.26.3",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-04,0
"Missouri.26.4",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-05,0
"Missouri.26.5",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-06,0
"Missouri.26.6",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-07,0
"Missouri.26.7",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-08,0
"Missouri.26.8",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-09,0
"Missouri.26.9",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-10,0
"Missouri.26.10",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-11,0
"Missouri.26.11",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-12,0
"Missouri.26.12",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-13,0
"Missouri.26.13",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-14,0
"Missouri.26.14",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-15,0
"Missouri.26.15",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-16,0
"Missouri.26.16",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-17,0
"Missouri.26.17",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-18,0
"Missouri.26.18",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-19,0
"Missouri.26.19",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-20,0
"Missouri.26.20",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-21,0
"Missouri.26.21",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-22,0
"Missouri.26.22",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-23,0
"Missouri.26.23",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-24,0
"Missouri.26.24",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-25,0
"Missouri.26.25",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-26,0
"Missouri.26.26",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-27,0
"Missouri.26.27",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-28,0
"Missouri.26.28",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-29,0
"Missouri.26.29",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-30,0
"Missouri.26.30",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-03-31,0
"Missouri.26.31",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-01,0
"Missouri.26.32",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-02,0
"Missouri.26.33",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-03,0
"Missouri.26.34",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-04,0
"Missouri.26.35",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-05,0
"Missouri.26.36",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-06,1
"Missouri.26.37",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-07,1
"Missouri.26.38",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-08,1
"Missouri.26.39",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-09,1
"Missouri.26.40",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-10,1
"Missouri.26.41",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-11,1
"Missouri.26.42",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-12,1
"Missouri.26.43",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-13,1
"Missouri.26.44",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-14,1
"Missouri.26.45",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-15,1
"Missouri.26.46",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-16,1
"Missouri.26.47",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-17,1
"Missouri.26.48",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-18,1
"Missouri.26.49",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-19,1
"Missouri.26.50",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-20,1
"Missouri.26.51",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-21,1
"Missouri.26.52",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-22,1
"Missouri.26.53",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-23,1
"Missouri.26.54",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-24,1
"Missouri.26.55",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-25,1
"Missouri.26.56",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-26,1
"Missouri.26.57",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-27,1
"Missouri.26.58",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-28,1
"Missouri.26.59",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-29,1
"Missouri.26.60",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-04-30,1
"Missouri.26.61",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-01,1
"Missouri.26.62",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-02,1
"Missouri.26.63",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-03,1
"Missouri.26.64",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-04,0
"Missouri.26.65",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-05,0
"Missouri.26.66",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-06,0
"Missouri.26.67",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-07,0
"Missouri.26.68",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-08,0
"Missouri.26.69",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-09,0
"Missouri.26.70",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-10,0
"Missouri.26.71",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-11,0
"Missouri.26.72",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-12,0
"Missouri.26.73",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-13,0
"Missouri.26.74",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-14,0
"Missouri.26.75",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-15,0
"Missouri.26.76",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-16,0
"Missouri.26.77",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-17,0
"Missouri.26.78",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-18,0
"Missouri.26.79",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-19,0
"Missouri.26.80",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-20,0
"Missouri.26.81",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-21,0
"Missouri.26.82",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-22,0
"Missouri.26.83",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-23,0
"Missouri.26.84",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-24,0
"Missouri.26.85",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-25,0
"Missouri.26.86",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-26,0
"Missouri.26.87",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-27,0
"Missouri.26.88",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-28,0
"Missouri.26.89",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-29,0
"Missouri.26.90",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-30,0
"Missouri.26.91",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-05-31,0
"Missouri.26.92",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-06-01,0
"Missouri.26.93",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-06-02,0
"Missouri.26.94",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-06-03,0
"Missouri.26.95",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-06-04,0
"Missouri.26.96",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-06-05,0
"Missouri.26.97",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-06-06,0
"Missouri.26.98",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-06-07,0
"Missouri.26.99",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-06-08,0
"Missouri.26.100",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-06-09,0
"Missouri.26.101",26,"Missouri","Stay at home",2020-04-06,2020-05-03,2020-06-10,0
"Montana.27",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-01,0
"Montana.27.1",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-02,0
"Montana.27.2",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-03,0
"Montana.27.3",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-04,0
"Montana.27.4",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-05,0
"Montana.27.5",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-06,0
"Montana.27.6",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-07,0
"Montana.27.7",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-08,0
"Montana.27.8",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-09,0
"Montana.27.9",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-10,0
"Montana.27.10",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-11,0
"Montana.27.11",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-12,0
"Montana.27.12",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-13,0
"Montana.27.13",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-14,0
"Montana.27.14",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-15,0
"Montana.27.15",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-16,0
"Montana.27.16",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-17,0
"Montana.27.17",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-18,0
"Montana.27.18",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-19,0
"Montana.27.19",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-20,0
"Montana.27.20",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-21,0
"Montana.27.21",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-22,0
"Montana.27.22",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-23,0
"Montana.27.23",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-24,0
"Montana.27.24",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-25,0
"Montana.27.25",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-26,0
"Montana.27.26",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-27,0
"Montana.27.27",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-28,1
"Montana.27.28",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-29,1
"Montana.27.29",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-30,1
"Montana.27.30",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-03-31,1
"Montana.27.31",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-01,1
"Montana.27.32",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-02,1
"Montana.27.33",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-03,1
"Montana.27.34",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-04,1
"Montana.27.35",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-05,1
"Montana.27.36",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-06,1
"Montana.27.37",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-07,1
"Montana.27.38",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-08,1
"Montana.27.39",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-09,1
"Montana.27.40",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-10,1
"Montana.27.41",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-11,1
"Montana.27.42",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-12,1
"Montana.27.43",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-13,1
"Montana.27.44",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-14,1
"Montana.27.45",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-15,1
"Montana.27.46",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-16,1
"Montana.27.47",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-17,1
"Montana.27.48",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-18,1
"Montana.27.49",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-19,1
"Montana.27.50",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-20,1
"Montana.27.51",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-21,1
"Montana.27.52",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-22,1
"Montana.27.53",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-23,1
"Montana.27.54",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-24,1
"Montana.27.55",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-25,1
"Montana.27.56",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-26,1
"Montana.27.57",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-27,0
"Montana.27.58",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-28,0
"Montana.27.59",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-29,0
"Montana.27.60",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-04-30,0
"Montana.27.61",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-01,0
"Montana.27.62",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-02,0
"Montana.27.63",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-03,0
"Montana.27.64",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-04,0
"Montana.27.65",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-05,0
"Montana.27.66",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-06,0
"Montana.27.67",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-07,0
"Montana.27.68",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-08,0
"Montana.27.69",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-09,0
"Montana.27.70",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-10,0
"Montana.27.71",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-11,0
"Montana.27.72",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-12,0
"Montana.27.73",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-13,0
"Montana.27.74",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-14,0
"Montana.27.75",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-15,0
"Montana.27.76",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-16,0
"Montana.27.77",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-17,0
"Montana.27.78",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-18,0
"Montana.27.79",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-19,0
"Montana.27.80",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-20,0
"Montana.27.81",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-21,0
"Montana.27.82",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-22,0
"Montana.27.83",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-23,0
"Montana.27.84",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-24,0
"Montana.27.85",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-25,0
"Montana.27.86",27,"Montana","Stay at home",2020-03-28,2020-04-26,2020-05-26,0
