"","date","state","cum_death","daily_death"
"Indiana.2214",2020-04-02,"Indiana",78,13
"Indiana.2215",2020-04-03,"Indiana",102,24
"Indiana.2216",2020-04-04,"Indiana",116,14
"Indiana.2217",2020-04-05,"Indiana",127,11
"Indiana.2218",2020-04-06,"Indiana",143,16
"Indiana.2219",2020-04-07,"Indiana",173,30
"Indiana.2220",2020-04-08,"Indiana",203,30
"Indiana.2221",2020-04-09,"Indiana",245,42
"Indiana.2222",2020-04-10,"Indiana",300,55
"Indiana.2223",2020-04-11,"Indiana",330,30
"Indiana.2224",2020-04-12,"Indiana",343,13
"Indiana.2225",2020-04-13,"Indiana",350,7
"Indiana.2226",2020-04-14,"Indiana",387,37
"Indiana.2227",2020-04-15,"Indiana",436,49
"Indiana.2228",2020-04-16,"Indiana",477,41
"Indiana.2229",2020-04-17,"Indiana",522,45
"Indiana.2230",2020-04-18,"Indiana",545,23
"Indiana.2231",2020-04-19,"Indiana",562,17
"Indiana.2232",2020-04-20,"Indiana",577,15
"Indiana.2233",2020-04-21,"Indiana",635,58
"Indiana.2234",2020-04-22,"Indiana",666,31
"Indiana.2235",2020-04-23,"Indiana",706,40
"Indiana.2236",2020-04-24,"Indiana",741,35
"Indiana.2237",2020-04-25,"Indiana",786,45
"Indiana.2238",2020-04-26,"Indiana",813,27
"Indiana.2239",2020-04-27,"Indiana",844,31
"Indiana.2240",2020-04-28,"Indiana",901,57
"Indiana.2241",2020-04-29,"Indiana",964,63
"Indiana.2242",2020-04-30,"Indiana",1114,150
"Indiana.2243",2020-05-01,"Indiana",1175,61
"Indiana.2244",2020-05-02,"Indiana",1115,-60
"Indiana.2245",2020-05-03,"Indiana",1132,17
"Indiana.2246",2020-05-04,"Indiana",1151,19
"Indiana.2247",2020-05-05,"Indiana",1211,60
"Indiana.2248",2020-05-06,"Indiana",1377,166
"Indiana.2249",2020-05-07,"Indiana",1414,37
"Indiana.2250",2020-05-08,"Indiana",1447,33
"Indiana.2251",2020-05-09,"Indiana",1490,43
"Indiana.2252",2020-05-10,"Indiana",1508,18
"Indiana.2253",2020-05-11,"Indiana",1540,32
"Indiana.2254",2020-05-12,"Indiana",1578,38
"Indiana.2255",2020-05-13,"Indiana",1619,41
"Indiana.2256",2020-05-14,"Indiana",1646,27
"Indiana.2257",2020-05-15,"Indiana",1691,45
"Indiana.2258",2020-05-16,"Indiana",1741,50
"Indiana.2259",2020-05-17,"Indiana",1751,10
"Indiana.2260",2020-05-18,"Indiana",1765,14
"Indiana.2261",2020-05-19,"Indiana",1824,59
"Iowa.2262",2020-01-22,"Iowa",0,0
"Iowa.2263",2020-01-23,"Iowa",0,0
"Iowa.2264",2020-01-24,"Iowa",0,0
"Iowa.2265",2020-01-25,"Iowa",0,0
"Iowa.2266",2020-01-26,"Iowa",0,0
"Iowa.2267",2020-01-27,"Iowa",0,0
"Iowa.2268",2020-01-28,"Iowa",0,0
"Iowa.2269",2020-01-29,"Iowa",0,0
"Iowa.2270",2020-01-30,"Iowa",0,0
"Iowa.2271",2020-01-31,"Iowa",0,0
"Iowa.2272",2020-02-01,"Iowa",0,0
"Iowa.2273",2020-02-02,"Iowa",0,0
"Iowa.2274",2020-02-03,"Iowa",0,0
"Iowa.2275",2020-02-04,"Iowa",0,0
"Iowa.2276",2020-02-05,"Iowa",0,0
"Iowa.2277",2020-02-06,"Iowa",0,0
"Iowa.2278",2020-02-07,"Iowa",0,0
"Iowa.2279",2020-02-08,"Iowa",0,0
"Iowa.2280",2020-02-09,"Iowa",0,0
"Iowa.2281",2020-02-10,"Iowa",0,0
"Iowa.2282",2020-02-11,"Iowa",0,0
"Iowa.2283",2020-02-12,"Iowa",0,0
"Iowa.2284",2020-02-13,"Iowa",0,0
"Iowa.2285",2020-02-14,"Iowa",0,0
"Iowa.2286",2020-02-15,"Iowa",0,0
"Iowa.2287",2020-02-16,"Iowa",0,0
"Iowa.2288",2020-02-17,"Iowa",0,0
"Iowa.2289",2020-02-18,"Iowa",0,0
"Iowa.2290",2020-02-19,"Iowa",0,0
"Iowa.2291",2020-02-20,"Iowa",0,0
"Iowa.2292",2020-02-21,"Iowa",0,0
"Iowa.2293",2020-02-22,"Iowa",0,0
"Iowa.2294",2020-02-23,"Iowa",0,0
"Iowa.2295",2020-02-24,"Iowa",0,0
"Iowa.2296",2020-02-25,"Iowa",0,0
"Iowa.2297",2020-02-26,"Iowa",0,0
"Iowa.2298",2020-02-27,"Iowa",0,0
"Iowa.2299",2020-02-28,"Iowa",0,0
"Iowa.2300",2020-02-29,"Iowa",0,0
"Iowa.2301",2020-03-01,"Iowa",0,0
"Iowa.2302",2020-03-02,"Iowa",0,0
"Iowa.2303",2020-03-03,"Iowa",0,0
"Iowa.2304",2020-03-04,"Iowa",0,0
"Iowa.2305",2020-03-05,"Iowa",0,0
"Iowa.2306",2020-03-06,"Iowa",0,0
"Iowa.2307",2020-03-07,"Iowa",0,0
"Iowa.2308",2020-03-08,"Iowa",0,0
"Iowa.2309",2020-03-09,"Iowa",0,0
"Iowa.2310",2020-03-10,"Iowa",0,0
"Iowa.2311",2020-03-11,"Iowa",0,0
"Iowa.2312",2020-03-12,"Iowa",0,0
"Iowa.2313",2020-03-13,"Iowa",0,0
"Iowa.2314",2020-03-14,"Iowa",0,0
"Iowa.2315",2020-03-15,"Iowa",0,0
"Iowa.2316",2020-03-16,"Iowa",0,0
"Iowa.2317",2020-03-17,"Iowa",0,0
"Iowa.2318",2020-03-18,"Iowa",0,0
"Iowa.2319",2020-03-19,"Iowa",0,0
"Iowa.2320",2020-03-20,"Iowa",0,0
"Iowa.2321",2020-03-21,"Iowa",0,0
"Iowa.2322",2020-03-22,"Iowa",0,0
"Iowa.2323",2020-03-23,"Iowa",0,0
"Iowa.2324",2020-03-24,"Iowa",0,0
"Iowa.2325",2020-03-25,"Iowa",1,1
"Iowa.2326",2020-03-26,"Iowa",1,0
"Iowa.2327",2020-03-27,"Iowa",3,2
"Iowa.2328",2020-03-28,"Iowa",3,0
"Iowa.2329",2020-03-29,"Iowa",4,1
"Iowa.2330",2020-03-30,"Iowa",6,2
"Iowa.2331",2020-03-31,"Iowa",7,1
"Iowa.2332",2020-04-01,"Iowa",9,2
"Iowa.2333",2020-04-02,"Iowa",11,2
"Iowa.2334",2020-04-03,"Iowa",11,0
"Iowa.2335",2020-04-04,"Iowa",14,3
"Iowa.2336",2020-04-05,"Iowa",18,4
"Iowa.2337",2020-04-06,"Iowa",25,7
"Iowa.2338",2020-04-07,"Iowa",25,0
"Iowa.2339",2020-04-08,"Iowa",27,2
"Iowa.2340",2020-04-09,"Iowa",29,2
"Iowa.2341",2020-04-10,"Iowa",31,2
"Iowa.2342",2020-04-11,"Iowa",34,3
"Iowa.2343",2020-04-12,"Iowa",41,7
"Iowa.2344",2020-04-13,"Iowa",41,0
"Iowa.2345",2020-04-14,"Iowa",49,8
"Iowa.2346",2020-04-15,"Iowa",53,4
"Iowa.2347",2020-04-16,"Iowa",60,7
"Iowa.2348",2020-04-17,"Iowa",64,4
"Iowa.2349",2020-04-18,"Iowa",74,10
"Iowa.2350",2020-04-19,"Iowa",75,1
"Iowa.2351",2020-04-20,"Iowa",79,4
"Iowa.2352",2020-04-21,"Iowa",83,4
"Iowa.2353",2020-04-22,"Iowa",90,7
"Iowa.2354",2020-04-23,"Iowa",96,6
"Iowa.2355",2020-04-24,"Iowa",107,11
"Iowa.2356",2020-04-25,"Iowa",112,5
"Iowa.2357",2020-04-26,"Iowa",118,6
"Iowa.2358",2020-04-27,"Iowa",127,9
"Iowa.2359",2020-04-28,"Iowa",136,9
"Iowa.2360",2020-04-29,"Iowa",148,12
"Iowa.2361",2020-04-30,"Iowa",162,14
"Iowa.2362",2020-05-01,"Iowa",170,8
"Iowa.2363",2020-05-02,"Iowa",175,5
"Iowa.2364",2020-05-03,"Iowa",184,9
"Iowa.2365",2020-05-04,"Iowa",188,4
"Iowa.2366",2020-05-05,"Iowa",207,19
"Iowa.2367",2020-05-06,"Iowa",219,12
"Iowa.2368",2020-05-07,"Iowa",231,12
"Iowa.2369",2020-05-08,"Iowa",243,12
"Iowa.2370",2020-05-09,"Iowa",252,9
"Iowa.2371",2020-05-10,"Iowa",265,13
"Iowa.2372",2020-05-11,"Iowa",271,6
"Iowa.2373",2020-05-12,"Iowa",289,18
"Iowa.2374",2020-05-13,"Iowa",306,17
"Iowa.2375",2020-05-14,"Iowa",318,12
"Iowa.2376",2020-05-15,"Iowa",336,18
"Iowa.2377",2020-05-16,"Iowa",346,10
"Iowa.2378",2020-05-17,"Iowa",351,5
"Iowa.2379",2020-05-18,"Iowa",355,4
"Iowa.2380",2020-05-19,"Iowa",367,12
"Kansas.2381",2020-01-22,"Kansas",0,0
"Kansas.2382",2020-01-23,"Kansas",0,0
"Kansas.2383",2020-01-24,"Kansas",0,0
"Kansas.2384",2020-01-25,"Kansas",0,0
"Kansas.2385",2020-01-26,"Kansas",0,0
"Kansas.2386",2020-01-27,"Kansas",0,0
"Kansas.2387",2020-01-28,"Kansas",0,0
"Kansas.2388",2020-01-29,"Kansas",0,0
"Kansas.2389",2020-01-30,"Kansas",0,0
"Kansas.2390",2020-01-31,"Kansas",0,0
"Kansas.2391",2020-02-01,"Kansas",0,0
"Kansas.2392",2020-02-02,"Kansas",0,0
"Kansas.2393",2020-02-03,"Kansas",0,0
"Kansas.2394",2020-02-04,"Kansas",0,0
"Kansas.2395",2020-02-05,"Kansas",0,0
"Kansas.2396",2020-02-06,"Kansas",0,0
"Kansas.2397",2020-02-07,"Kansas",0,0
"Kansas.2398",2020-02-08,"Kansas",0,0
"Kansas.2399",2020-02-09,"Kansas",0,0
"Kansas.2400",2020-02-10,"Kansas",0,0
"Kansas.2401",2020-02-11,"Kansas",0,0
"Kansas.2402",2020-02-12,"Kansas",0,0
"Kansas.2403",2020-02-13,"Kansas",0,0
"Kansas.2404",2020-02-14,"Kansas",0,0
"Kansas.2405",2020-02-15,"Kansas",0,0
"Kansas.2406",2020-02-16,"Kansas",0,0
"Kansas.2407",2020-02-17,"Kansas",0,0
"Kansas.2408",2020-02-18,"Kansas",0,0
"Kansas.2409",2020-02-19,"Kansas",0,0
"Kansas.2410",2020-02-20,"Kansas",0,0
"Kansas.2411",2020-02-21,"Kansas",0,0
"Kansas.2412",2020-02-22,"Kansas",0,0
"Kansas.2413",2020-02-23,"Kansas",0,0
"Kansas.2414",2020-02-24,"Kansas",0,0
"Kansas.2415",2020-02-25,"Kansas",0,0
"Kansas.2416",2020-02-26,"Kansas",0,0
"Kansas.2417",2020-02-27,"Kansas",0,0
"Kansas.2418",2020-02-28,"Kansas",0,0
"Kansas.2419",2020-02-29,"Kansas",0,0
"Kansas.2420",2020-03-01,"Kansas",0,0
"Kansas.2421",2020-03-02,"Kansas",0,0
"Kansas.2422",2020-03-03,"Kansas",0,0
"Kansas.2423",2020-03-04,"Kansas",0,0
"Kansas.2424",2020-03-05,"Kansas",0,0
"Kansas.2425",2020-03-06,"Kansas",0,0
"Kansas.2426",2020-03-07,"Kansas",0,0
"Kansas.2427",2020-03-08,"Kansas",0,0
"Kansas.2428",2020-03-09,"Kansas",0,0
"Kansas.2429",2020-03-10,"Kansas",0,0
"Kansas.2430",2020-03-11,"Kansas",0,0
"Kansas.2431",2020-03-12,"Kansas",0,0
"Kansas.2432",2020-03-13,"Kansas",1,1
"Kansas.2433",2020-03-14,"Kansas",1,0
"Kansas.2434",2020-03-15,"Kansas",1,0
"Kansas.2435",2020-03-16,"Kansas",1,0
"Kansas.2436",2020-03-17,"Kansas",1,0
"Kansas.2437",2020-03-18,"Kansas",1,0
"Kansas.2438",2020-03-19,"Kansas",1,0
"Kansas.2439",2020-03-20,"Kansas",1,0
"Kansas.2440",2020-03-21,"Kansas",2,1
"Kansas.2441",2020-03-22,"Kansas",2,0
"Kansas.2442",2020-03-23,"Kansas",2,0
"Kansas.2443",2020-03-24,"Kansas",2,0
"Kansas.2444",2020-03-25,"Kansas",3,1
"Kansas.2445",2020-03-26,"Kansas",3,0
"Kansas.2446",2020-03-27,"Kansas",4,1
"Kansas.2447",2020-03-28,"Kansas",4,0
"Kansas.2448",2020-03-29,"Kansas",7,3
"Kansas.2449",2020-03-30,"Kansas",8,1
"Kansas.2450",2020-03-31,"Kansas",9,1
"Kansas.2451",2020-04-01,"Kansas",10,1
"Kansas.2452",2020-04-02,"Kansas",12,2
"Kansas.2453",2020-04-03,"Kansas",18,6
"Kansas.2454",2020-04-04,"Kansas",21,3
"Kansas.2455",2020-04-05,"Kansas",22,1
"Kansas.2456",2020-04-06,"Kansas",25,3
"Kansas.2457",2020-04-07,"Kansas",29,4
"Kansas.2458",2020-04-08,"Kansas",34,5
"Kansas.2459",2020-04-09,"Kansas",42,8
"Kansas.2460",2020-04-10,"Kansas",42,0
"Kansas.2461",2020-04-11,"Kansas",55,13
"Kansas.2462",2020-04-12,"Kansas",56,1
"Kansas.2463",2020-04-13,"Kansas",62,6
"Kansas.2464",2020-04-14,"Kansas",69,7
"Kansas.2465",2020-04-15,"Kansas",71,2
"Kansas.2466",2020-04-16,"Kansas",80,9
"Kansas.2467",2020-04-17,"Kansas",82,2
"Kansas.2468",2020-04-18,"Kansas",85,3
"Kansas.2469",2020-04-19,"Kansas",93,8
"Kansas.2470",2020-04-20,"Kansas",102,9
"Kansas.2471",2020-04-21,"Kansas",109,7
"Kansas.2472",2020-04-22,"Kansas",112,3
"Kansas.2473",2020-04-23,"Kansas",113,1
"Kansas.2474",2020-04-24,"Kansas",118,5
"Kansas.2475",2020-04-25,"Kansas",120,2
"Kansas.2476",2020-04-26,"Kansas",121,1
"Kansas.2477",2020-04-27,"Kansas",126,5
"Kansas.2478",2020-04-28,"Kansas",127,1
"Kansas.2479",2020-04-29,"Kansas",134,7
"Kansas.2480",2020-04-30,"Kansas",134,0
"Kansas.2481",2020-05-01,"Kansas",140,6
"Kansas.2482",2020-05-02,"Kansas",142,2
"Kansas.2483",2020-05-03,"Kansas",144,2
"Kansas.2484",2020-05-04,"Kansas",156,12
"Kansas.2485",2020-05-05,"Kansas",161,5
"Kansas.2486",2020-05-06,"Kansas",164,3
"Kansas.2487",2020-05-07,"Kansas",165,1
"Kansas.2488",2020-05-08,"Kansas",168,3
"Kansas.2489",2020-05-09,"Kansas",174,6
"Kansas.2490",2020-05-10,"Kansas",174,0
"Kansas.2491",2020-05-11,"Kansas",180,6
"Kansas.2492",2020-05-12,"Kansas",184,4
"Kansas.2493",2020-05-13,"Kansas",188,4
"Kansas.2494",2020-05-14,"Kansas",189,1
"Kansas.2495",2020-05-15,"Kansas",193,4
"Kansas.2496",2020-05-16,"Kansas",195,2
"Kansas.2497",2020-05-17,"Kansas",195,0
"Kansas.2498",2020-05-18,"Kansas",198,3
"Kansas.2499",2020-05-19,"Kansas",199,1
"Kentucky.2500",2020-01-22,"Kentucky",0,0
"Kentucky.2501",2020-01-23,"Kentucky",0,0
"Kentucky.2502",2020-01-24,"Kentucky",0,0
"Kentucky.2503",2020-01-25,"Kentucky",0,0
"Kentucky.2504",2020-01-26,"Kentucky",0,0
"Kentucky.2505",2020-01-27,"Kentucky",0,0
"Kentucky.2506",2020-01-28,"Kentucky",0,0
"Kentucky.2507",2020-01-29,"Kentucky",0,0
"Kentucky.2508",2020-01-30,"Kentucky",0,0
"Kentucky.2509",2020-01-31,"Kentucky",0,0
"Kentucky.2510",2020-02-01,"Kentucky",0,0
"Kentucky.2511",2020-02-02,"Kentucky",0,0
"Kentucky.2512",2020-02-03,"Kentucky",0,0
"Kentucky.2513",2020-02-04,"Kentucky",0,0
"Kentucky.2514",2020-02-05,"Kentucky",0,0
"Kentucky.2515",2020-02-06,"Kentucky",0,0
"Kentucky.2516",2020-02-07,"Kentucky",0,0
"Kentucky.2517",2020-02-08,"Kentucky",0,0
"Kentucky.2518",2020-02-09,"Kentucky",0,0
"Kentucky.2519",2020-02-10,"Kentucky",0,0
"Kentucky.2520",2020-02-11,"Kentucky",0,0
"Kentucky.2521",2020-02-12,"Kentucky",0,0
"Kentucky.2522",2020-02-13,"Kentucky",0,0
"Kentucky.2523",2020-02-14,"Kentucky",0,0
"Kentucky.2524",2020-02-15,"Kentucky",0,0
"Kentucky.2525",2020-02-16,"Kentucky",0,0
"Kentucky.2526",2020-02-17,"Kentucky",0,0
"Kentucky.2527",2020-02-18,"Kentucky",0,0
"Kentucky.2528",2020-02-19,"Kentucky",0,0
"Kentucky.2529",2020-02-20,"Kentucky",0,0
"Kentucky.2530",2020-02-21,"Kentucky",0,0
"Kentucky.2531",2020-02-22,"Kentucky",0,0
"Kentucky.2532",2020-02-23,"Kentucky",0,0
"Kentucky.2533",2020-02-24,"Kentucky",0,0
"Kentucky.2534",2020-02-25,"Kentucky",0,0
"Kentucky.2535",2020-02-26,"Kentucky",0,0
"Kentucky.2536",2020-02-27,"Kentucky",0,0
"Kentucky.2537",2020-02-28,"Kentucky",0,0
"Kentucky.2538",2020-02-29,"Kentucky",0,0
"Kentucky.2539",2020-03-01,"Kentucky",0,0
"Kentucky.2540",2020-03-02,"Kentucky",0,0
"Kentucky.2541",2020-03-03,"Kentucky",0,0
"Kentucky.2542",2020-03-04,"Kentucky",0,0
"Kentucky.2543",2020-03-05,"Kentucky",0,0
"Kentucky.2544",2020-03-06,"Kentucky",0,0
"Kentucky.2545",2020-03-07,"Kentucky",0,0
"Kentucky.2546",2020-03-08,"Kentucky",0,0
"Kentucky.2547",2020-03-09,"Kentucky",0,0
"Kentucky.2548",2020-03-10,"Kentucky",0,0
"Kentucky.2549",2020-03-11,"Kentucky",0,0
"Kentucky.2550",2020-03-12,"Kentucky",0,0
"Kentucky.2551",2020-03-13,"Kentucky",0,0
"Kentucky.2552",2020-03-14,"Kentucky",0,0
"Kentucky.2553",2020-03-15,"Kentucky",0,0
"Kentucky.2554",2020-03-16,"Kentucky",1,1
"Kentucky.2555",2020-03-17,"Kentucky",1,0
"Kentucky.2556",2020-03-18,"Kentucky",1,0
"Kentucky.2557",2020-03-19,"Kentucky",2,1
"Kentucky.2558",2020-03-20,"Kentucky",2,0
"Kentucky.2559",2020-03-21,"Kentucky",3,1
"Kentucky.2560",2020-03-22,"Kentucky",3,0
"Kentucky.2561",2020-03-23,"Kentucky",4,1
"Kentucky.2562",2020-03-24,"Kentucky",4,0
"Kentucky.2563",2020-03-25,"Kentucky",5,1
"Kentucky.2564",2020-03-26,"Kentucky",5,0
"Kentucky.2565",2020-03-27,"Kentucky",7,2
"Kentucky.2566",2020-03-28,"Kentucky",9,2
"Kentucky.2567",2020-03-29,"Kentucky",9,0
"Kentucky.2568",2020-03-30,"Kentucky",11,2
"Kentucky.2569",2020-03-31,"Kentucky",11,0
"Kentucky.2570",2020-04-01,"Kentucky",18,7
"Kentucky.2571",2020-04-02,"Kentucky",31,13
"Kentucky.2572",2020-04-03,"Kentucky",34,3
"Kentucky.2573",2020-04-04,"Kentucky",40,6
"Kentucky.2574",2020-04-05,"Kentucky",45,5
"Kentucky.2575",2020-04-06,"Kentucky",45,0
"Kentucky.2576",2020-04-07,"Kentucky",65,20
"Kentucky.2577",2020-04-08,"Kentucky",65,0
"Kentucky.2578",2020-04-09,"Kentucky",73,8
"Kentucky.2579",2020-04-10,"Kentucky",90,17
"Kentucky.2580",2020-04-11,"Kentucky",90,0
"Kentucky.2581",2020-04-12,"Kentucky",97,7
"Kentucky.2582",2020-04-13,"Kentucky",113,16
"Kentucky.2583",2020-04-14,"Kentucky",106,-7
"Kentucky.2584",2020-04-15,"Kentucky",115,9
"Kentucky.2585",2020-04-16,"Kentucky",129,14
"Kentucky.2586",2020-04-17,"Kentucky",137,8
"Kentucky.2587",2020-04-18,"Kentucky",144,7
"Kentucky.2588",2020-04-19,"Kentucky",146,2
"Kentucky.2589",2020-04-20,"Kentucky",154,8
"Kentucky.2590",2020-04-21,"Kentucky",171,17
"Kentucky.2591",2020-04-22,"Kentucky",185,14
"Kentucky.2592",2020-04-23,"Kentucky",191,6
"Kentucky.2593",2020-04-24,"Kentucky",200,9
"Kentucky.2594",2020-04-25,"Kentucky",205,5
"Kentucky.2595",2020-04-26,"Kentucky",208,3
"Kentucky.2596",2020-04-27,"Kentucky",213,5
"Kentucky.2597",2020-04-28,"Kentucky",225,12
"Kentucky.2598",2020-04-29,"Kentucky",234,9
"Kentucky.2599",2020-04-30,"Kentucky",240,6
"Kentucky.2600",2020-05-01,"Kentucky",246,6
"Kentucky.2601",2020-05-02,"Kentucky",248,2
"Kentucky.2602",2020-05-03,"Kentucky",253,5
"Kentucky.2603",2020-05-04,"Kentucky",261,8
"Kentucky.2604",2020-05-05,"Kentucky",275,14
"Kentucky.2605",2020-05-06,"Kentucky",283,8
"Kentucky.2606",2020-05-07,"Kentucky",294,11
"Kentucky.2607",2020-05-08,"Kentucky",298,4
"Kentucky.2608",2020-05-09,"Kentucky",304,6
"Kentucky.2609",2020-05-10,"Kentucky",304,0
"Kentucky.2610",2020-05-11,"Kentucky",311,7
"Kentucky.2611",2020-05-12,"Kentucky",321,10
"Kentucky.2612",2020-05-13,"Kentucky",321,0
"Kentucky.2613",2020-05-14,"Kentucky",328,7
"Kentucky.2614",2020-05-15,"Kentucky",332,4
"Kentucky.2615",2020-05-16,"Kentucky",334,2
"Kentucky.2616",2020-05-17,"Kentucky",334,0
"Kentucky.2617",2020-05-18,"Kentucky",346,12
"Kentucky.2618",2020-05-19,"Kentucky",366,20
"Louisiana.2619",2020-01-22,"Louisiana",0,0
"Louisiana.2620",2020-01-23,"Louisiana",0,0
"Louisiana.2621",2020-01-24,"Louisiana",0,0
"Louisiana.2622",2020-01-25,"Louisiana",0,0
"Louisiana.2623",2020-01-26,"Louisiana",0,0
"Louisiana.2624",2020-01-27,"Louisiana",0,0
"Louisiana.2625",2020-01-28,"Louisiana",0,0
"Louisiana.2626",2020-01-29,"Louisiana",0,0
"Louisiana.2627",2020-01-30,"Louisiana",0,0
"Louisiana.2628",2020-01-31,"Louisiana",0,0
"Louisiana.2629",2020-02-01,"Louisiana",0,0
"Louisiana.2630",2020-02-02,"Louisiana",0,0
"Louisiana.2631",2020-02-03,"Louisiana",0,0
"Louisiana.2632",2020-02-04,"Louisiana",0,0
"Louisiana.2633",2020-02-05,"Louisiana",0,0
"Louisiana.2634",2020-02-06,"Louisiana",0,0
"Louisiana.2635",2020-02-07,"Louisiana",0,0
"Louisiana.2636",2020-02-08,"Louisiana",0,0
"Louisiana.2637",2020-02-09,"Louisiana",0,0
"Louisiana.2638",2020-02-10,"Louisiana",0,0
"Louisiana.2639",2020-02-11,"Louisiana",0,0
"Louisiana.2640",2020-02-12,"Louisiana",0,0
"Louisiana.2641",2020-02-13,"Louisiana",0,0
"Louisiana.2642",2020-02-14,"Louisiana",0,0
"Louisiana.2643",2020-02-15,"Louisiana",0,0
"Louisiana.2644",2020-02-16,"Louisiana",0,0
"Louisiana.2645",2020-02-17,"Louisiana",0,0
"Louisiana.2646",2020-02-18,"Louisiana",0,0
"Louisiana.2647",2020-02-19,"Louisiana",0,0
"Louisiana.2648",2020-02-20,"Louisiana",0,0
"Louisiana.2649",2020-02-21,"Louisiana",0,0
"Louisiana.2650",2020-02-22,"Louisiana",0,0
"Louisiana.2651",2020-02-23,"Louisiana",0,0
"Louisiana.2652",2020-02-24,"Louisiana",0,0
"Louisiana.2653",2020-02-25,"Louisiana",0,0
"Louisiana.2654",2020-02-26,"Louisiana",0,0
"Louisiana.2655",2020-02-27,"Louisiana",0,0
"Louisiana.2656",2020-02-28,"Louisiana",0,0
"Louisiana.2657",2020-02-29,"Louisiana",0,0
"Louisiana.2658",2020-03-01,"Louisiana",0,0
"Louisiana.2659",2020-03-02,"Louisiana",0,0
"Louisiana.2660",2020-03-03,"Louisiana",0,0
"Louisiana.2661",2020-03-04,"Louisiana",0,0
"Louisiana.2662",2020-03-05,"Louisiana",0,0
"Louisiana.2663",2020-03-06,"Louisiana",0,0
"Louisiana.2664",2020-03-07,"Louisiana",0,0
"Louisiana.2665",2020-03-08,"Louisiana",0,0
"Louisiana.2666",2020-03-09,"Louisiana",0,0
"Louisiana.2667",2020-03-10,"Louisiana",0,0
"Louisiana.2668",2020-03-11,"Louisiana",0,0
"Louisiana.2669",2020-03-12,"Louisiana",0,0
"Louisiana.2670",2020-03-13,"Louisiana",0,0
"Louisiana.2671",2020-03-14,"Louisiana",1,1
"Louisiana.2672",2020-03-15,"Louisiana",2,1
"Louisiana.2673",2020-03-16,"Louisiana",3,1
"Louisiana.2674",2020-03-17,"Louisiana",4,1
"Louisiana.2675",2020-03-18,"Louisiana",6,2
"Louisiana.2676",2020-03-19,"Louisiana",10,4
"Louisiana.2677",2020-03-20,"Louisiana",14,4
"Louisiana.2678",2020-03-21,"Louisiana",20,6
"Louisiana.2679",2020-03-22,"Louisiana",20,0
"Louisiana.2680",2020-03-23,"Louisiana",35,15
"Louisiana.2681",2020-03-24,"Louisiana",46,11
"Louisiana.2682",2020-03-25,"Louisiana",65,19
"Louisiana.2683",2020-03-26,"Louisiana",83,18
"Louisiana.2684",2020-03-27,"Louisiana",119,36
"Louisiana.2685",2020-03-28,"Louisiana",137,18
"Louisiana.2686",2020-03-29,"Louisiana",151,14
"Louisiana.2687",2020-03-30,"Louisiana",185,34
"Louisiana.2688",2020-03-31,"Louisiana",239,54
"Louisiana.2689",2020-04-01,"Louisiana",273,34
"Louisiana.2690",2020-04-02,"Louisiana",310,37
"Louisiana.2691",2020-04-03,"Louisiana",370,60
"Louisiana.2692",2020-04-04,"Louisiana",409,39
"Louisiana.2693",2020-04-05,"Louisiana",477,68
"Louisiana.2694",2020-04-06,"Louisiana",512,35
"Louisiana.2695",2020-04-07,"Louisiana",582,70
"Louisiana.2696",2020-04-08,"Louisiana",652,70
"Louisiana.2697",2020-04-09,"Louisiana",702,50
"Louisiana.2698",2020-04-10,"Louisiana",755,53
"Louisiana.2699",2020-04-11,"Louisiana",806,51
"Louisiana.2700",2020-04-12,"Louisiana",840,34
"Louisiana.2701",2020-04-13,"Louisiana",884,44
"Louisiana.2702",2020-04-14,"Louisiana",1013,129
"Louisiana.2703",2020-04-15,"Louisiana",1103,90
"Louisiana.2704",2020-04-16,"Louisiana",1156,53
"Louisiana.2705",2020-04-17,"Louisiana",1213,57
"Louisiana.2706",2020-04-18,"Louisiana",1267,54
"Louisiana.2707",2020-04-19,"Louisiana",1296,29
"Louisiana.2708",2020-04-20,"Louisiana",1328,32
"Louisiana.2709",2020-04-21,"Louisiana",1405,77
"Louisiana.2710",2020-04-22,"Louisiana",1473,68
"Louisiana.2711",2020-04-23,"Louisiana",1599,126
"Louisiana.2712",2020-04-24,"Louisiana",1660,61
"Louisiana.2713",2020-04-25,"Louisiana",1707,47
"Louisiana.2714",2020-04-26,"Louisiana",1729,22
"Louisiana.2715",2020-04-27,"Louisiana",1740,11
"Louisiana.2716",2020-04-28,"Louisiana",1801,61
"Louisiana.2717",2020-04-29,"Louisiana",1845,44
"Louisiana.2718",2020-04-30,"Louisiana",1905,60
"Louisiana.2719",2020-05-01,"Louisiana",1970,65
"Louisiana.2720",2020-05-02,"Louisiana",1993,23
"Louisiana.2721",2020-05-03,"Louisiana",2012,19
"Louisiana.2722",2020-05-04,"Louisiana",2064,52
"Louisiana.2723",2020-05-05,"Louisiana",2115,51
"Louisiana.2724",2020-05-06,"Louisiana",2167,52
"Louisiana.2725",2020-05-07,"Louisiana",2208,41
"Louisiana.2726",2020-05-08,"Louisiana",2227,19
"Louisiana.2727",2020-05-09,"Louisiana",2267,40
"Louisiana.2728",2020-05-10,"Louisiana",2286,19
"Louisiana.2729",2020-05-11,"Louisiana",2308,22
"Louisiana.2730",2020-05-12,"Louisiana",2347,39
