"","state","date","stayathome"
"Tennessee.44.78","Tennessee",2020-05-18,0
"Tennessee.44.79","Tennessee",2020-05-19,0
"Tennessee.44.80","Tennessee",2020-05-20,0
"Tennessee.44.81","Tennessee",2020-05-21,0
"Tennessee.44.82","Tennessee",2020-05-22,0
"Tennessee.44.83","Tennessee",2020-05-23,0
"Tennessee.44.84","Tennessee",2020-05-24,0
"Tennessee.44.85","Tennessee",2020-05-25,0
"Tennessee.44.86","Tennessee",2020-05-26,0
"Tennessee.44.87","Tennessee",2020-05-27,0
"Tennessee.44.88","Tennessee",2020-05-28,0
"Tennessee.44.89","Tennessee",2020-05-29,0
"Tennessee.44.90","Tennessee",2020-05-30,0
"Tennessee.44.91","Tennessee",2020-05-31,0
"Tennessee.44.92","Tennessee",2020-06-01,0
"Tennessee.44.93","Tennessee",2020-06-02,0
"Tennessee.44.94","Tennessee",2020-06-03,0
"Tennessee.44.95","Tennessee",2020-06-04,0
"Tennessee.44.96","Tennessee",2020-06-05,0
"Tennessee.44.97","Tennessee",2020-06-06,0
"Tennessee.44.98","Tennessee",2020-06-07,0
"Tennessee.44.99","Tennessee",2020-06-08,0
"Tennessee.44.100","Tennessee",2020-06-09,0
"Tennessee.44.101","Tennessee",2020-06-10,0
"Texas.45","Texas",2020-03-01,0
"Texas.45.1","Texas",2020-03-02,0
"Texas.45.2","Texas",2020-03-03,0
"Texas.45.3","Texas",2020-03-04,0
"Texas.45.4","Texas",2020-03-05,0
"Texas.45.5","Texas",2020-03-06,0
"Texas.45.6","Texas",2020-03-07,0
"Texas.45.7","Texas",2020-03-08,0
"Texas.45.8","Texas",2020-03-09,0
"Texas.45.9","Texas",2020-03-10,0
"Texas.45.10","Texas",2020-03-11,0
"Texas.45.11","Texas",2020-03-12,0
"Texas.45.12","Texas",2020-03-13,0
"Texas.45.13","Texas",2020-03-14,0
"Texas.45.14","Texas",2020-03-15,0
"Texas.45.15","Texas",2020-03-16,0
"Texas.45.16","Texas",2020-03-17,0
"Texas.45.17","Texas",2020-03-18,0
"Texas.45.18","Texas",2020-03-19,0
"Texas.45.19","Texas",2020-03-20,0
"Texas.45.20","Texas",2020-03-21,0
"Texas.45.21","Texas",2020-03-22,0
"Texas.45.22","Texas",2020-03-23,0
"Texas.45.23","Texas",2020-03-24,0
"Texas.45.24","Texas",2020-03-25,0
"Texas.45.25","Texas",2020-03-26,0
"Texas.45.26","Texas",2020-03-27,0
"Texas.45.27","Texas",2020-03-28,0
"Texas.45.28","Texas",2020-03-29,0
"Texas.45.29","Texas",2020-03-30,0
"Texas.45.30","Texas",2020-03-31,0
"Texas.45.31","Texas",2020-04-01,0
"Texas.45.32","Texas",2020-04-02,1
"Texas.45.33","Texas",2020-04-03,1
"Texas.45.34","Texas",2020-04-04,1
"Texas.45.35","Texas",2020-04-05,1
"Texas.45.36","Texas",2020-04-06,1
"Texas.45.37","Texas",2020-04-07,1
"Texas.45.38","Texas",2020-04-08,1
"Texas.45.39","Texas",2020-04-09,1
"Texas.45.40","Texas",2020-04-10,1
"Texas.45.41","Texas",2020-04-11,1
"Texas.45.42","Texas",2020-04-12,1
"Texas.45.43","Texas",2020-04-13,1
"Texas.45.44","Texas",2020-04-14,1
"Texas.45.45","Texas",2020-04-15,1
"Texas.45.46","Texas",2020-04-16,1
"Texas.45.47","Texas",2020-04-17,1
"Texas.45.48","Texas",2020-04-18,1
"Texas.45.49","Texas",2020-04-19,1
"Texas.45.50","Texas",2020-04-20,1
"Texas.45.51","Texas",2020-04-21,1
"Texas.45.52","Texas",2020-04-22,1
"Texas.45.53","Texas",2020-04-23,1
"Texas.45.54","Texas",2020-04-24,1
"Texas.45.55","Texas",2020-04-25,1
"Texas.45.56","Texas",2020-04-26,1
"Texas.45.57","Texas",2020-04-27,1
"Texas.45.58","Texas",2020-04-28,1
"Texas.45.59","Texas",2020-04-29,1
"Texas.45.60","Texas",2020-04-30,1
"Texas.45.61","Texas",2020-05-01,0
"Texas.45.62","Texas",2020-05-02,0
"Texas.45.63","Texas",2020-05-03,0
"Texas.45.64","Texas",2020-05-04,0
"Texas.45.65","Texas",2020-05-05,0
"Texas.45.66","Texas",2020-05-06,0
"Texas.45.67","Texas",2020-05-07,0
"Texas.45.68","Texas",2020-05-08,0
"Texas.45.69","Texas",2020-05-09,0
"Texas.45.70","Texas",2020-05-10,0
"Texas.45.71","Texas",2020-05-11,0
"Texas.45.72","Texas",2020-05-12,0
"Texas.45.73","Texas",2020-05-13,0
"Texas.45.74","Texas",2020-05-14,0
"Texas.45.75","Texas",2020-05-15,0
"Texas.45.76","Texas",2020-05-16,0
"Texas.45.77","Texas",2020-05-17,0
"Texas.45.78","Texas",2020-05-18,0
"Texas.45.79","Texas",2020-05-19,0
"Texas.45.80","Texas",2020-05-20,0
"Texas.45.81","Texas",2020-05-21,0
"Texas.45.82","Texas",2020-05-22,0
"Texas.45.83","Texas",2020-05-23,0
"Texas.45.84","Texas",2020-05-24,0
"Texas.45.85","Texas",2020-05-25,0
"Texas.45.86","Texas",2020-05-26,0
"Texas.45.87","Texas",2020-05-27,0
"Texas.45.88","Texas",2020-05-28,0
"Texas.45.89","Texas",2020-05-29,0
"Texas.45.90","Texas",2020-05-30,0
"Texas.45.91","Texas",2020-05-31,0
"Texas.45.92","Texas",2020-06-01,0
"Texas.45.93","Texas",2020-06-02,0
"Texas.45.94","Texas",2020-06-03,0
"Texas.45.95","Texas",2020-06-04,0
"Texas.45.96","Texas",2020-06-05,0
"Texas.45.97","Texas",2020-06-06,0
"Texas.45.98","Texas",2020-06-07,0
"Texas.45.99","Texas",2020-06-08,0
"Texas.45.100","Texas",2020-06-09,0
"Texas.45.101","Texas",2020-06-10,0
"Utah.46","Utah",2020-03-01,0
"Utah.46.1","Utah",2020-03-02,0
"Utah.46.2","Utah",2020-03-03,0
"Utah.46.3","Utah",2020-03-04,0
"Utah.46.4","Utah",2020-03-05,0
"Utah.46.5","Utah",2020-03-06,0
"Utah.46.6","Utah",2020-03-07,0
"Utah.46.7","Utah",2020-03-08,0
"Utah.46.8","Utah",2020-03-09,0
"Utah.46.9","Utah",2020-03-10,0
"Utah.46.10","Utah",2020-03-11,0
"Utah.46.11","Utah",2020-03-12,0
"Utah.46.12","Utah",2020-03-13,0
"Utah.46.13","Utah",2020-03-14,0
"Utah.46.14","Utah",2020-03-15,0
"Utah.46.15","Utah",2020-03-16,0
"Utah.46.16","Utah",2020-03-17,0
"Utah.46.17","Utah",2020-03-18,0
"Utah.46.18","Utah",2020-03-19,0
"Utah.46.19","Utah",2020-03-20,0
"Utah.46.20","Utah",2020-03-21,0
"Utah.46.21","Utah",2020-03-22,0
"Utah.46.22","Utah",2020-03-23,0
"Utah.46.23","Utah",2020-03-24,0
"Utah.46.24","Utah",2020-03-25,0
"Utah.46.25","Utah",2020-03-26,0
"Utah.46.26","Utah",2020-03-27,1
"Utah.46.27","Utah",2020-03-28,1
"Utah.46.28","Utah",2020-03-29,1
"Utah.46.29","Utah",2020-03-30,1
"Utah.46.30","Utah",2020-03-31,1
"Utah.46.31","Utah",2020-04-01,1
"Utah.46.32","Utah",2020-04-02,1
"Utah.46.33","Utah",2020-04-03,1
"Utah.46.34","Utah",2020-04-04,1
"Utah.46.35","Utah",2020-04-05,1
"Utah.46.36","Utah",2020-04-06,1
"Utah.46.37","Utah",2020-04-07,1
"Utah.46.38","Utah",2020-04-08,1
"Utah.46.39","Utah",2020-04-09,1
"Utah.46.40","Utah",2020-04-10,1
"Utah.46.41","Utah",2020-04-11,1
"Utah.46.42","Utah",2020-04-12,1
"Utah.46.43","Utah",2020-04-13,1
"Utah.46.44","Utah",2020-04-14,1
"Utah.46.45","Utah",2020-04-15,1
"Utah.46.46","Utah",2020-04-16,1
"Utah.46.47","Utah",2020-04-17,1
"Utah.46.48","Utah",2020-04-18,1
"Utah.46.49","Utah",2020-04-19,1
"Utah.46.50","Utah",2020-04-20,1
"Utah.46.51","Utah",2020-04-21,1
"Utah.46.52","Utah",2020-04-22,1
"Utah.46.53","Utah",2020-04-23,1
"Utah.46.54","Utah",2020-04-24,1
"Utah.46.55","Utah",2020-04-25,1
"Utah.46.56","Utah",2020-04-26,1
"Utah.46.57","Utah",2020-04-27,1
"Utah.46.58","Utah",2020-04-28,1
"Utah.46.59","Utah",2020-04-29,1
"Utah.46.60","Utah",2020-04-30,1
"Utah.46.61","Utah",2020-05-01,1
"Utah.46.62","Utah",2020-05-02,0
"Utah.46.63","Utah",2020-05-03,0
"Utah.46.64","Utah",2020-05-04,0
"Utah.46.65","Utah",2020-05-05,0
"Utah.46.66","Utah",2020-05-06,0
"Utah.46.67","Utah",2020-05-07,0
"Utah.46.68","Utah",2020-05-08,0
"Utah.46.69","Utah",2020-05-09,0
"Utah.46.70","Utah",2020-05-10,0
"Utah.46.71","Utah",2020-05-11,0
"Utah.46.72","Utah",2020-05-12,0
"Utah.46.73","Utah",2020-05-13,0
"Utah.46.74","Utah",2020-05-14,0
"Utah.46.75","Utah",2020-05-15,0
"Utah.46.76","Utah",2020-05-16,0
"Utah.46.77","Utah",2020-05-17,0
"Utah.46.78","Utah",2020-05-18,0
"Utah.46.79","Utah",2020-05-19,0
"Utah.46.80","Utah",2020-05-20,0
"Utah.46.81","Utah",2020-05-21,0
"Utah.46.82","Utah",2020-05-22,0
"Utah.46.83","Utah",2020-05-23,0
"Utah.46.84","Utah",2020-05-24,0
"Utah.46.85","Utah",2020-05-25,0
"Utah.46.86","Utah",2020-05-26,0
"Utah.46.87","Utah",2020-05-27,0
"Utah.46.88","Utah",2020-05-28,0
"Utah.46.89","Utah",2020-05-29,0
"Utah.46.90","Utah",2020-05-30,0
"Utah.46.91","Utah",2020-05-31,0
"Utah.46.92","Utah",2020-06-01,0
"Utah.46.93","Utah",2020-06-02,0
"Utah.46.94","Utah",2020-06-03,0
"Utah.46.95","Utah",2020-06-04,0
"Utah.46.96","Utah",2020-06-05,0
"Utah.46.97","Utah",2020-06-06,0
"Utah.46.98","Utah",2020-06-07,0
"Utah.46.99","Utah",2020-06-08,0
"Utah.46.100","Utah",2020-06-09,0
"Utah.46.101","Utah",2020-06-10,0
"Vermont.47","Vermont",2020-03-01,0
"Vermont.47.1","Vermont",2020-03-02,0
"Vermont.47.2","Vermont",2020-03-03,0
"Vermont.47.3","Vermont",2020-03-04,0
"Vermont.47.4","Vermont",2020-03-05,0
"Vermont.47.5","Vermont",2020-03-06,0
"Vermont.47.6","Vermont",2020-03-07,0
"Vermont.47.7","Vermont",2020-03-08,0
"Vermont.47.8","Vermont",2020-03-09,0
"Vermont.47.9","Vermont",2020-03-10,0
"Vermont.47.10","Vermont",2020-03-11,0
"Vermont.47.11","Vermont",2020-03-12,0
"Vermont.47.12","Vermont",2020-03-13,0
"Vermont.47.13","Vermont",2020-03-14,0
"Vermont.47.14","Vermont",2020-03-15,0
"Vermont.47.15","Vermont",2020-03-16,0
"Vermont.47.16","Vermont",2020-03-17,0
"Vermont.47.17","Vermont",2020-03-18,0
"Vermont.47.18","Vermont",2020-03-19,0
"Vermont.47.19","Vermont",2020-03-20,0
"Vermont.47.20","Vermont",2020-03-21,0
"Vermont.47.21","Vermont",2020-03-22,0
"Vermont.47.22","Vermont",2020-03-23,0
"Vermont.47.23","Vermont",2020-03-24,0
"Vermont.47.24","Vermont",2020-03-25,1
"Vermont.47.25","Vermont",2020-03-26,1
"Vermont.47.26","Vermont",2020-03-27,1
"Vermont.47.27","Vermont",2020-03-28,1
"Vermont.47.28","Vermont",2020-03-29,1
"Vermont.47.29","Vermont",2020-03-30,1
"Vermont.47.30","Vermont",2020-03-31,1
"Vermont.47.31","Vermont",2020-04-01,1
"Vermont.47.32","Vermont",2020-04-02,1
"Vermont.47.33","Vermont",2020-04-03,1
"Vermont.47.34","Vermont",2020-04-04,1
"Vermont.47.35","Vermont",2020-04-05,1
"Vermont.47.36","Vermont",2020-04-06,1
"Vermont.47.37","Vermont",2020-04-07,1
"Vermont.47.38","Vermont",2020-04-08,1
"Vermont.47.39","Vermont",2020-04-09,1
"Vermont.47.40","Vermont",2020-04-10,1
"Vermont.47.41","Vermont",2020-04-11,1
"Vermont.47.42","Vermont",2020-04-12,1
"Vermont.47.43","Vermont",2020-04-13,1
"Vermont.47.44","Vermont",2020-04-14,1
"Vermont.47.45","Vermont",2020-04-15,1
"Vermont.47.46","Vermont",2020-04-16,1
"Vermont.47.47","Vermont",2020-04-17,1
"Vermont.47.48","Vermont",2020-04-18,1
"Vermont.47.49","Vermont",2020-04-19,1
"Vermont.47.50","Vermont",2020-04-20,1
"Vermont.47.51","Vermont",2020-04-21,1
"Vermont.47.52","Vermont",2020-04-22,1
"Vermont.47.53","Vermont",2020-04-23,1
"Vermont.47.54","Vermont",2020-04-24,1
"Vermont.47.55","Vermont",2020-04-25,1
"Vermont.47.56","Vermont",2020-04-26,1
"Vermont.47.57","Vermont",2020-04-27,1
"Vermont.47.58","Vermont",2020-04-28,1
"Vermont.47.59","Vermont",2020-04-29,1
"Vermont.47.60","Vermont",2020-04-30,1
"Vermont.47.61","Vermont",2020-05-01,1
"Vermont.47.62","Vermont",2020-05-02,1
"Vermont.47.63","Vermont",2020-05-03,1
"Vermont.47.64","Vermont",2020-05-04,1
"Vermont.47.65","Vermont",2020-05-05,1
"Vermont.47.66","Vermont",2020-05-06,1
"Vermont.47.67","Vermont",2020-05-07,1
"Vermont.47.68","Vermont",2020-05-08,1
"Vermont.47.69","Vermont",2020-05-09,1
"Vermont.47.70","Vermont",2020-05-10,1
"Vermont.47.71","Vermont",2020-05-11,1
"Vermont.47.72","Vermont",2020-05-12,1
"Vermont.47.73","Vermont",2020-05-13,1
"Vermont.47.74","Vermont",2020-05-14,1
"Vermont.47.75","Vermont",2020-05-15,1
"Vermont.47.76","Vermont",2020-05-16,0
"Vermont.47.77","Vermont",2020-05-17,0
"Vermont.47.78","Vermont",2020-05-18,0
"Vermont.47.79","Vermont",2020-05-19,0
"Vermont.47.80","Vermont",2020-05-20,0
"Vermont.47.81","Vermont",2020-05-21,0
"Vermont.47.82","Vermont",2020-05-22,0
"Vermont.47.83","Vermont",2020-05-23,0
"Vermont.47.84","Vermont",2020-05-24,0
"Vermont.47.85","Vermont",2020-05-25,0
"Vermont.47.86","Vermont",2020-05-26,0
"Vermont.47.87","Vermont",2020-05-27,0
"Vermont.47.88","Vermont",2020-05-28,0
"Vermont.47.89","Vermont",2020-05-29,0
"Vermont.47.90","Vermont",2020-05-30,0
"Vermont.47.91","Vermont",2020-05-31,0
"Vermont.47.92","Vermont",2020-06-01,0
"Vermont.47.93","Vermont",2020-06-02,0
"Vermont.47.94","Vermont",2020-06-03,0
"Vermont.47.95","Vermont",2020-06-04,0
"Vermont.47.96","Vermont",2020-06-05,0
"Vermont.47.97","Vermont",2020-06-06,0
"Vermont.47.98","Vermont",2020-06-07,0
"Vermont.47.99","Vermont",2020-06-08,0
"Vermont.47.100","Vermont",2020-06-09,0
"Vermont.47.101","Vermont",2020-06-10,0
"Virginia.48","Virginia",2020-03-01,0
"Virginia.48.1","Virginia",2020-03-02,0
"Virginia.48.2","Virginia",2020-03-03,0
"Virginia.48.3","Virginia",2020-03-04,0
"Virginia.48.4","Virginia",2020-03-05,0
"Virginia.48.5","Virginia",2020-03-06,0
"Virginia.48.6","Virginia",2020-03-07,0
"Virginia.48.7","Virginia",2020-03-08,0
"Virginia.48.8","Virginia",2020-03-09,0
"Virginia.48.9","Virginia",2020-03-10,0
"Virginia.48.10","Virginia",2020-03-11,0
"Virginia.48.11","Virginia",2020-03-12,0
"Virginia.48.12","Virginia",2020-03-13,0
"Virginia.48.13","Virginia",2020-03-14,0
"Virginia.48.14","Virginia",2020-03-15,0
"Virginia.48.15","Virginia",2020-03-16,0
"Virginia.48.16","Virginia",2020-03-17,0
"Virginia.48.17","Virginia",2020-03-18,0
"Virginia.48.18","Virginia",2020-03-19,0
"Virginia.48.19","Virginia",2020-03-20,0
"Virginia.48.20","Virginia",2020-03-21,0
"Virginia.48.21","Virginia",2020-03-22,0
"Virginia.48.22","Virginia",2020-03-23,0
"Virginia.48.23","Virginia",2020-03-24,0
"Virginia.48.24","Virginia",2020-03-25,0
"Virginia.48.25","Virginia",2020-03-26,0
"Virginia.48.26","Virginia",2020-03-27,0
"Virginia.48.27","Virginia",2020-03-28,0
"Virginia.48.28","Virginia",2020-03-29,0
"Virginia.48.29","Virginia",2020-03-30,1
"Virginia.48.30","Virginia",2020-03-31,1
"Virginia.48.31","Virginia",2020-04-01,1
"Virginia.48.32","Virginia",2020-04-02,1
"Virginia.48.33","Virginia",2020-04-03,1
"Virginia.48.34","Virginia",2020-04-04,1
"Virginia.48.35","Virginia",2020-04-05,1
"Virginia.48.36","Virginia",2020-04-06,1
"Virginia.48.37","Virginia",2020-04-07,1
"Virginia.48.38","Virginia",2020-04-08,1
"Virginia.48.39","Virginia",2020-04-09,1
"Virginia.48.40","Virginia",2020-04-10,1
"Virginia.48.41","Virginia",2020-04-11,1
"Virginia.48.42","Virginia",2020-04-12,1
"Virginia.48.43","Virginia",2020-04-13,1
"Virginia.48.44","Virginia",2020-04-14,1
"Virginia.48.45","Virginia",2020-04-15,1
"Virginia.48.46","Virginia",2020-04-16,1
"Virginia.48.47","Virginia",2020-04-17,1
"Virginia.48.48","Virginia",2020-04-18,1
"Virginia.48.49","Virginia",2020-04-19,1
"Virginia.48.50","Virginia",2020-04-20,1
"Virginia.48.51","Virginia",2020-04-21,1
"Virginia.48.52","Virginia",2020-04-22,1
"Virginia.48.53","Virginia",2020-04-23,1
"Virginia.48.54","Virginia",2020-04-24,1
"Virginia.48.55","Virginia",2020-04-25,1
"Virginia.48.56","Virginia",2020-04-26,1
"Virginia.48.57","Virginia",2020-04-27,1
"Virginia.48.58","Virginia",2020-04-28,1
"Virginia.48.59","Virginia",2020-04-29,1
"Virginia.48.60","Virginia",2020-04-30,1
"Virginia.48.61","Virginia",2020-05-01,1
"Virginia.48.62","Virginia",2020-05-02,1
"Virginia.48.63","Virginia",2020-05-03,1
"Virginia.48.64","Virginia",2020-05-04,1
"Virginia.48.65","Virginia",2020-05-05,1
"Virginia.48.66","Virginia",2020-05-06,1
"Virginia.48.67","Virginia",2020-05-07,1
"Virginia.48.68","Virginia",2020-05-08,1
"Virginia.48.69","Virginia",2020-05-09,1
"Virginia.48.70","Virginia",2020-05-10,1
"Virginia.48.71","Virginia",2020-05-11,1
"Virginia.48.72","Virginia",2020-05-12,1
"Virginia.48.73","Virginia",2020-05-13,1
"Virginia.48.74","Virginia",2020-05-14,1
"Virginia.48.75","Virginia",2020-05-15,1
"Virginia.48.76","Virginia",2020-05-16,1
"Virginia.48.77","Virginia",2020-05-17,1
"Virginia.48.78","Virginia",2020-05-18,1
"Virginia.48.79","Virginia",2020-05-19,1
"Virginia.48.80","Virginia",2020-05-20,1
"Virginia.48.81","Virginia",2020-05-21,1
"Virginia.48.82","Virginia",2020-05-22,1
"Virginia.48.83","Virginia",2020-05-23,1
"Virginia.48.84","Virginia",2020-05-24,1
"Virginia.48.85","Virginia",2020-05-25,1
"Virginia.48.86","Virginia",2020-05-26,1
"Virginia.48.87","Virginia",2020-05-27,1
"Virginia.48.88","Virginia",2020-05-28,1
"Virginia.48.89","Virginia",2020-05-29,1
"Virginia.48.90","Virginia",2020-05-30,1
"Virginia.48.91","Virginia",2020-05-31,1
"Virginia.48.92","Virginia",2020-06-01,1
"Virginia.48.93","Virginia",2020-06-02,1
"Virginia.48.94","Virginia",2020-06-03,1
"Virginia.48.95","Virginia",2020-06-04,1
"Virginia.48.96","Virginia",2020-06-05,1
"Virginia.48.97","Virginia",2020-06-06,1
"Virginia.48.98","Virginia",2020-06-07,1
"Virginia.48.99","Virginia",2020-06-08,1
"Virginia.48.100","Virginia",2020-06-09,1
"Virginia.48.101","Virginia",2020-06-10,1
"Washington.49","Washington",2020-03-01,0
"Washington.49.1","Washington",2020-03-02,0
"Washington.49.2","Washington",2020-03-03,0
"Washington.49.3","Washington",2020-03-04,0
"Washington.49.4","Washington",2020-03-05,0
"Washington.49.5","Washington",2020-03-06,0
"Washington.49.6","Washington",2020-03-07,0
"Washington.49.7","Washington",2020-03-08,0
"Washington.49.8","Washington",2020-03-09,0
"Washington.49.9","Washington",2020-03-10,0
"Washington.49.10","Washington",2020-03-11,0
"Washington.49.11","Washington",2020-03-12,0
"Washington.49.12","Washington",2020-03-13,0
"Washington.49.13","Washington",2020-03-14,0
"Washington.49.14","Washington",2020-03-15,0
"Washington.49.15","Washington",2020-03-16,0
"Washington.49.16","Washington",2020-03-17,0
"Washington.49.17","Washington",2020-03-18,0
"Washington.49.18","Washington",2020-03-19,0
"Washington.49.19","Washington",2020-03-20,0
"Washington.49.20","Washington",2020-03-21,0
"Washington.49.21","Washington",2020-03-22,0
"Washington.49.22","Washington",2020-03-23,1
"Washington.49.23","Washington",2020-03-24,1
"Washington.49.24","Washington",2020-03-25,1
"Washington.49.25","Washington",2020-03-26,1
"Washington.49.26","Washington",2020-03-27,1
"Washington.49.27","Washington",2020-03-28,1
"Washington.49.28","Washington",2020-03-29,1
"Washington.49.29","Washington",2020-03-30,1
"Washington.49.30","Washington",2020-03-31,1
"Washington.49.31","Washington",2020-04-01,1
"Washington.49.32","Washington",2020-04-02,1
"Washington.49.33","Washington",2020-04-03,1
"Washington.49.34","Washington",2020-04-04,1
"Washington.49.35","Washington",2020-04-05,1
"Washington.49.36","Washington",2020-04-06,1
"Washington.49.37","Washington",2020-04-07,1
"Washington.49.38","Washington",2020-04-08,1
"Washington.49.39","Washington",2020-04-09,1
"Washington.49.40","Washington",2020-04-10,1
"Washington.49.41","Washington",2020-04-11,1
"Washington.49.42","Washington",2020-04-12,1
"Washington.49.43","Washington",2020-04-13,1
"Washington.49.44","Washington",2020-04-14,1
"Washington.49.45","Washington",2020-04-15,1
"Washington.49.46","Washington",2020-04-16,1
"Washington.49.47","Washington",2020-04-17,1
"Washington.49.48","Washington",2020-04-18,1
"Washington.49.49","Washington",2020-04-19,1
"Washington.49.50","Washington",2020-04-20,1
"Washington.49.51","Washington",2020-04-21,1
"Washington.49.52","Washington",2020-04-22,1
"Washington.49.53","Washington",2020-04-23,1
"Washington.49.54","Washington",2020-04-24,1
"Washington.49.55","Washington",2020-04-25,1
"Washington.49.56","Washington",2020-04-26,1
"Washington.49.57","Washington",2020-04-27,1
"Washington.49.58","Washington",2020-04-28,1
"Washington.49.59","Washington",2020-04-29,1
"Washington.49.60","Washington",2020-04-30,1
"Washington.49.61","Washington",2020-05-01,1
"Washington.49.62","Washington",2020-05-02,1
"Washington.49.63","Washington",2020-05-03,1
"Washington.49.64","Washington",2020-05-04,1
"Washington.49.65","Washington",2020-05-05,1
"Washington.49.66","Washington",2020-05-06,1
"Washington.49.67","Washington",2020-05-07,1
"Washington.49.68","Washington",2020-05-08,1
"Washington.49.69","Washington",2020-05-09,1
"Washington.49.70","Washington",2020-05-10,1
"Washington.49.71","Washington",2020-05-11,1
"Washington.49.72","Washington",2020-05-12,1
"Washington.49.73","Washington",2020-05-13,1
"Washington.49.74","Washington",2020-05-14,1
"Washington.49.75","Washington",2020-05-15,1
"Washington.49.76","Washington",2020-05-16,1
"Washington.49.77","Washington",2020-05-17,1
"Washington.49.78","Washington",2020-05-18,1
"Washington.49.79","Washington",2020-05-19,1
"Washington.49.80","Washington",2020-05-20,1
"Washington.49.81","Washington",2020-05-21,1
"Washington.49.82","Washington",2020-05-22,1
"Washington.49.83","Washington",2020-05-23,1
"Washington.49.84","Washington",2020-05-24,1
"Washington.49.85","Washington",2020-05-25,1
"Washington.49.86","Washington",2020-05-26,1
"Washington.49.87","Washington",2020-05-27,1
"Washington.49.88","Washington",2020-05-28,1
"Washington.49.89","Washington",2020-05-29,1
"Washington.49.90","Washington",2020-05-30,1
"Washington.49.91","Washington",2020-05-31,1
"Washington.49.92","Washington",2020-06-01,0
"Washington.49.93","Washington",2020-06-02,0
