"","week","date","state","residential","work","retail_rec","grocery_pharmacy","parks","transit"
"467",11,2020-03-10,"North Carolina",1.14285714285714,-4,2.28571428571429,15.2857142857143,35,-5
"468",12,2020-03-17,"North Carolina",10.2857142857143,-25.8571428571429,-26.5714285714286,5,24,-30
"469",13,2020-03-24,"North Carolina",13.8571428571429,-36,-34.7142857142857,-7.57142857142857,17.1428571428571,-43.5714285714286
"470",14,2020-03-31,"North Carolina",15.8571428571429,-41.7142857142857,-38.4285714285714,-11.5714285714286,7,-47.5714285714286
"471",15,2020-04-07,"North Carolina",16.4285714285714,-46.1428571428571,-40.4285714285714,-12,6.85714285714286,-49.7142857142857
"472",16,2020-04-14,"North Carolina",15.2857142857143,-40.8571428571429,-32.7142857142857,-10,8.28571428571429,-46.4285714285714
"473",17,2020-04-21,"North Carolina",14.8571428571429,-40.1428571428571,-31.7142857142857,-8.85714285714286,13.5714285714286,-45
"474",18,2020-04-28,"North Carolina",12.4285714285714,-38,-25,-2.71428571428571,29.1428571428571,-39.4285714285714
"475",19,2020-05-05,"North Carolina",12,-35.4285714285714,-22.7142857142857,2,25.2857142857143,-35.5714285714286
"476",20,2020-05-12,"North Carolina",11.5,-34.25,-22.25,0,57.25,-30.75
"477",7,2020-02-11,"North Dakota",1,-6.33333333333333,8.33333333333333,-1.66666666666667,4.33333333333333,3.33333333333333
"478",8,2020-02-18,"North Dakota",-0.285714285714286,2.28571428571429,4.28571428571429,-0.428571428571429,8.85714285714286,6.28571428571429
"479",9,2020-02-25,"North Dakota",-0.714285714285714,3.42857142857143,7.71428571428571,2.42857142857143,8.28571428571429,6.42857142857143
"480",10,2020-03-03,"North Dakota",-0.571428571428571,3,8,2.85714285714286,17.7142857142857,5.85714285714286
"481",11,2020-03-10,"North Dakota",1.85714285714286,-1.57142857142857,1.57142857142857,15.5714285714286,-0.285714285714286,0.714285714285714
"482",12,2020-03-17,"North Dakota",11.8571428571429,-21.7142857142857,-33.8571428571429,5.57142857142857,-1.85714285714286,-18.2857142857143
"483",13,2020-03-24,"North Dakota",14.7142857142857,-28.7142857142857,-41,-9.42857142857143,29,-26.5714285714286
"484",14,2020-03-31,"North Dakota",17.7142857142857,-33.8571428571429,-46.8571428571429,-12.5714285714286,-14.4285714285714,-35.4285714285714
"485",15,2020-04-07,"North Dakota",17.7142857142857,-37.7142857142857,-46.1428571428571,-15.8571428571429,-6,-37
"486",16,2020-04-14,"North Dakota",16,-32.1428571428571,-37.8571428571429,-11.2857142857143,12,-32.8571428571429
"487",17,2020-04-21,"North Dakota",14,-32.1428571428571,-33.1428571428571,-9,56.2857142857143,-27.2857142857143
"488",18,2020-04-28,"North Dakota",11.4285714285714,-28.7142857142857,-23.7142857142857,-3.85714285714286,49.5714285714286,-21.2857142857143
"489",19,2020-05-05,"North Dakota",11.5714285714286,-26.2857142857143,-16.7142857142857,0.428571428571429,36.1428571428571,-20.8571428571429
"490",20,2020-05-12,"North Dakota",10.5,-24.75,-15.75,-1.5,76.25,-16
"491",7,2020-02-11,"Ohio",1.33333333333333,-6,5.33333333333333,-0.333333333333333,16.3333333333333,0
"492",8,2020-02-18,"Ohio",-0.285714285714286,2.57142857142857,3.57142857142857,0.428571428571429,26.5714285714286,4.28571428571429
"493",9,2020-02-25,"Ohio",-0.285714285714286,1.28571428571429,7.28571428571429,3,10.5714285714286,5.14285714285714
"494",10,2020-03-03,"Ohio",-1,2.14285714285714,10.5714285714286,6.14285714285714,63.5714285714286,8.71428571428571
"495",11,2020-03-10,"Ohio",2.28571428571429,-4.71428571428571,-2.28571428571429,17.7142857142857,29.2857142857143,-1.42857142857143
"496",12,2020-03-17,"Ohio",12.4285714285714,-30,-33.7142857142857,2.28571428571429,22,-19.5714285714286
"497",13,2020-03-24,"Ohio",17.7142857142857,-44.1428571428571,-45.1428571428571,-19.5714285714286,55.8571428571429,-31.2857142857143
"498",14,2020-03-31,"Ohio",17.2857142857143,-45,-39.8571428571429,-11.1428571428571,69,-29.1428571428571
"499",15,2020-04-07,"Ohio",18,-48.1428571428571,-43.7142857142857,-15.2857142857143,43.2857142857143,-32.8571428571429
"500",16,2020-04-14,"Ohio",17,-43.4285714285714,-35.8571428571429,-12.7142857142857,43.2857142857143,-30.7142857142857
"501",17,2020-04-21,"Ohio",15.8571428571429,-42.4285714285714,-33.2857142857143,-11.1428571428571,62.7142857142857,-28.1428571428571
"502",18,2020-04-28,"Ohio",13.1428571428571,-40.1428571428571,-26.4285714285714,-3.85714285714286,97,-21.2857142857143
"503",19,2020-05-05,"Ohio",13.8571428571429,-37.2857142857143,-27,-0.571428571428571,54.4285714285714,-21.2857142857143
"504",20,2020-05-12,"Ohio",12.5,-34.75,-21.5,-1.25,119.25,-14.25
"505",7,2020-02-11,"Oklahoma",1.66666666666667,-5.66666666666667,4,0.666666666666667,17.3333333333333,1.66666666666667
"506",8,2020-02-18,"Oklahoma",0.142857142857143,1.71428571428571,1.85714285714286,-0.285714285714286,-2,2.42857142857143
"507",9,2020-02-25,"Oklahoma",-1.85714285714286,3.14285714285714,13.1428571428571,8.57142857142857,29.4285714285714,9.85714285714286
"508",10,2020-03-03,"Oklahoma",-1.28571428571429,2.85714285714286,11.1428571428571,9.14285714285714,34.7142857142857,9.71428571428571
"509",11,2020-03-10,"Oklahoma",1.28571428571429,-3.71428571428571,4.42857142857143,15.8571428571429,19.2857142857143,7.85714285714286
"510",12,2020-03-17,"Oklahoma",10.1428571428571,-25.8571428571429,-24.1428571428571,6,3.71428571428571,-8.71428571428571
"511",13,2020-03-24,"Oklahoma",13.1428571428571,-34.7142857142857,-31.2857142857143,-6.14285714285714,31.1428571428571,-18.8571428571429
"512",14,2020-03-31,"Oklahoma",15,-39.2857142857143,-34,-5,0.285714285714286,-23.5714285714286
"513",15,2020-04-07,"Oklahoma",15,-41.5714285714286,-34.7142857142857,-7.28571428571429,12.7142857142857,-24.1428571428571
"514",16,2020-04-14,"Oklahoma",14,-37.4285714285714,-25.5714285714286,-6.42857142857143,13.1428571428571,-19.5714285714286
"515",17,2020-04-21,"Oklahoma",12.7142857142857,-36.2857142857143,-22,-1.42857142857143,37.2857142857143,-15.7142857142857
"516",18,2020-04-28,"Oklahoma",9.57142857142857,-32.5714285714286,-12.2857142857143,7.28571428571429,49.7142857142857,-8.42857142857143
"517",19,2020-05-05,"Oklahoma",9.14285714285714,-29.2857142857143,-7.57142857142857,12.1428571428571,45.5714285714286,-6
"518",20,2020-05-12,"Oklahoma",10.5,-28.75,-11,3.75,18.25,-8
"519",7,2020-02-11,"Oregon",1,-8.66666666666667,8.66666666666667,0.666666666666667,34,-0.333333333333333
"520",8,2020-02-18,"Oregon",-0.857142857142857,2.14285714285714,5.42857142857143,2.28571428571429,36,5.28571428571429
"521",9,2020-02-25,"Oregon",-0.857142857142857,2.42857142857143,9.85714285714286,5.71428571428571,30.4285714285714,6
"522",10,2020-03-03,"Oregon",-0.285714285714286,1.42857142857143,7,6.42857142857143,33.1428571428571,3
"523",11,2020-03-10,"Oregon",3.14285714285714,-6.57142857142857,-2.57142857142857,11.7142857142857,31.5714285714286,-8
"524",12,2020-03-17,"Oregon",11,-32.5714285714286,-31.7142857142857,0.857142857142857,57.8571428571429,-28.5714285714286
"525",13,2020-03-24,"Oregon",16.8571428571429,-44.4285714285714,-48.2857142857143,-20.7142857142857,-15.7142857142857,-46
"526",14,2020-03-31,"Oregon",16.5714285714286,-45.7142857142857,-43.2857142857143,-14.4285714285714,-1.42857142857143,-44.4285714285714
"527",15,2020-04-07,"Oregon",15.2857142857143,-45.7142857142857,-42.2857142857143,-12.1428571428571,30,-42.8571428571429
"528",16,2020-04-14,"Oregon",14.8571428571429,-43.7142857142857,-36.2857142857143,-11.4285714285714,26.8571428571429,-40.8571428571429
"529",17,2020-04-21,"Oregon",15.1428571428571,-43.1428571428571,-37.2857142857143,-11.8571428571429,12.7142857142857,-41.1428571428571
"530",18,2020-04-28,"Oregon",12.8571428571429,-41.7142857142857,-32.2857142857143,-6,20.8571428571429,-37.1428571428571
"531",19,2020-05-05,"Oregon",12.1428571428571,-39.1428571428571,-28.5714285714286,2.14285714285714,50.1428571428571,-32.8571428571429
"532",20,2020-05-12,"Oregon",13.5,-38.75,-31.75,-5.5,21.75,-34.5
"533",7,2020-02-11,"Pennsylvania",1.33333333333333,-6.66666666666667,7.33333333333333,-0.333333333333333,28.3333333333333,-2.66666666666667
"534",8,2020-02-18,"Pennsylvania",-0.142857142857143,2.42857142857143,3.71428571428571,0.428571428571429,33.5714285714286,2.57142857142857
"535",9,2020-02-25,"Pennsylvania",-0.285714285714286,2.14285714285714,7.28571428571429,2.71428571428571,11.1428571428571,3.57142857142857
"536",10,2020-03-03,"Pennsylvania",-0.571428571428571,1.28571428571429,8.85714285714286,5.85714285714286,45.4285714285714,3.85714285714286
"537",11,2020-03-10,"Pennsylvania",2.71428571428571,-5.85714285714286,0.142857142857143,13.8571428571429,33,-9.42857142857143
"538",12,2020-03-17,"Pennsylvania",15.1428571428571,-36.8571428571429,-40,-8,6.71428571428571,-42.8571428571429
"539",13,2020-03-24,"Pennsylvania",19.5714285714286,-47.4285714285714,-48.1428571428571,-23.2857142857143,-0.142857142857143,-52.8571428571429
"540",14,2020-03-31,"Pennsylvania",19.5714285714286,-48.7142857142857,-46.4285714285714,-19.8571428571429,9.71428571428571,-52
"541",15,2020-04-07,"Pennsylvania",20.2857142857143,-52.1428571428571,-50.4285714285714,-23.7142857142857,0,-55.7142857142857
"542",16,2020-04-14,"Pennsylvania",19.1428571428571,-47.1428571428571,-43.5714285714286,-18.4285714285714,6.14285714285714,-52.1428571428571
"543",17,2020-04-21,"Pennsylvania",19.1428571428571,-46.7142857142857,-43.8571428571429,-19.5714285714286,-1.85714285714286,-52.5714285714286
"544",18,2020-04-28,"Pennsylvania",15.8571428571429,-43.8571428571429,-35.8571428571429,-12,43.5714285714286,-45.7142857142857
"545",19,2020-05-05,"Pennsylvania",16.2857142857143,-41.2857142857143,-34.8571428571429,-8.28571428571429,12.7142857142857,-45.2857142857143
"546",20,2020-05-12,"Pennsylvania",14.75,-39.75,-31.75,-7.25,70.5,-41.75
"547",7,2020-02-11,"Rhode Island",2,-10.3333333333333,7.66666666666667,-3.66666666666667,39.3333333333333,-1.33333333333333
"548",8,2020-02-18,"Rhode Island",0.571428571428571,-1.57142857142857,5.28571428571429,-4,42.1428571428571,1.85714285714286
"549",9,2020-02-25,"Rhode Island",-0.714285714285714,2.85714285714286,8,0.571428571428571,13.4285714285714,4.57142857142857
"550",10,2020-03-03,"Rhode Island",-0.571428571428571,2.28571428571429,8.42857142857143,1.42857142857143,58.8571428571429,0.285714285714286
"551",11,2020-03-10,"Rhode Island",3.14285714285714,-5.42857142857143,-1.42857142857143,15.8571428571429,52,-16
"552",12,2020-03-17,"Rhode Island",14.7142857142857,-32.5714285714286,-35.7142857142857,-2.28571428571429,46.1428571428571,-47.7142857142857
"553",13,2020-03-24,"Rhode Island",18.2857142857143,-42.5714285714286,-43.7142857142857,-18,55.7142857142857,-58.1428571428571
"554",14,2020-03-31,"Rhode Island",19.5714285714286,-46.1428571428571,-44.8571428571429,-17,18.1428571428571,-59.4285714285714
"555",15,2020-04-07,"Rhode Island",20.7142857142857,-50,-49,-22.2857142857143,2.14285714285714,-64.8571428571429
"556",16,2020-04-14,"Rhode Island",19.1428571428571,-46.8571428571429,-39.4285714285714,-18,19.4285714285714,-63.5714285714286
"557",17,2020-04-21,"Rhode Island",19.5714285714286,-46.2857142857143,-41.4285714285714,-20.8571428571429,3.85714285714286,-64.7142857142857
"558",18,2020-04-28,"Rhode Island",16.5714285714286,-43.5714285714286,-31.8571428571429,-12.2857142857143,56,-54.1428571428571
"559",19,2020-05-05,"Rhode Island",16.4285714285714,-41.5714285714286,-30.2857142857143,-8.14285714285714,37.2857142857143,-54.5714285714286
"560",20,2020-05-12,"Rhode Island",15.25,-40.5,-26,-8,121.75,-49.25
"561",7,2020-02-11,"South Carolina",0.666666666666667,-5.33333333333333,5.33333333333333,1.33333333333333,22.3333333333333,8
"562",8,2020-02-18,"South Carolina",1,1,0.571428571428571,-1.14285714285714,-3.42857142857143,3.57142857142857
"563",9,2020-02-25,"South Carolina",-1.28571428571429,2.42857142857143,11.7142857142857,5,13.7142857142857,12.4285714285714
"564",10,2020-03-03,"South Carolina",-0.285714285714286,1.57142857142857,8.57142857142857,5.14285714285714,18.8571428571429,10.2857142857143
"565",11,2020-03-10,"South Carolina",0.285714285714286,-1.71428571428571,6.14285714285714,16.8571428571429,36.1428571428571,9.14285714285714
"566",12,2020-03-17,"South Carolina",9.28571428571429,-22.8571428571429,-25.5714285714286,5.14285714285714,10.7142857142857,-13.1428571428571
"567",13,2020-03-24,"South Carolina",12.8571428571429,-33.1428571428571,-33.1428571428571,-7,-3.14285714285714,-27.2857142857143
"568",14,2020-03-31,"South Carolina",14,-38.7142857142857,-34.5714285714286,-5,-21.5714285714286,-32.5714285714286
"569",15,2020-04-07,"South Carolina",15.7142857142857,-44.2857142857143,-41.8571428571429,-12,-28.2857142857143,-38.1428571428571
"570",16,2020-04-14,"South Carolina",14.1428571428571,-38.7142857142857,-30.7142857142857,-8.28571428571429,-23.2857142857143,-31.1428571428571
"571",17,2020-04-21,"South Carolina",13.4285714285714,-37.4285714285714,-27.8571428571429,-5.85714285714286,-12.1428571428571,-26.7142857142857
"572",18,2020-04-28,"South Carolina",10.8571428571429,-34.8571428571429,-19.8571428571429,1.28571428571429,6.28571428571429,-20
"573",19,2020-05-05,"South Carolina",10.2857142857143,-32,-15.2857142857143,6.28571428571429,13,-14.5714285714286
"574",20,2020-05-12,"South Carolina",9.8,-30.6,-12.6,3.2,38,-9.4
"575",7,2020-02-11,"South Dakota",1.33333333333333,-7.66666666666667,8.33333333333333,5.66666666666667,8.33333333333333,2.66666666666667
"576",8,2020-02-18,"South Dakota",-0.142857142857143,2.42857142857143,1.42857142857143,5.85714285714286,14.1428571428571,2.71428571428571
"577",9,2020-02-25,"South Dakota",-0.571428571428571,1.28571428571429,7.85714285714286,11,8.71428571428571,6.71428571428571
"578",10,2020-03-03,"South Dakota",-1,2.42857142857143,9.71428571428571,11.2857142857143,39.2857142857143,10.5714285714286
"579",11,2020-03-10,"South Dakota",3,-4.42857142857143,-2.28571428571429,20.8571428571429,8.57142857142857,1
"580",12,2020-03-17,"South Dakota",10.5714285714286,-20.2857142857143,-23.4285714285714,9.57142857142857,15.1428571428571,-13.5714285714286
"581",13,2020-03-24,"South Dakota",14.1428571428571,-27.7142857142857,-35.8571428571429,-2.85714285714286,38,-23.2857142857143
"582",14,2020-03-31,"South Dakota",15.7142857142857,-32.8571428571429,-38.5714285714286,-4,33.5714285714286,-27.5714285714286
"583",15,2020-04-07,"South Dakota",16.2857142857143,-38.1428571428571,-42.8571428571429,-9,22.7142857142857,-31.1428571428571
"584",16,2020-04-14,"South Dakota",15.2857142857143,-33.5714285714286,-33.7142857142857,-4.71428571428571,37.1428571428571,-23.8571428571429
"585",17,2020-04-21,"South Dakota",12.7142857142857,-33.2857142857143,-26.2857142857143,2.57142857142857,112.285714285714,-17.5714285714286
"586",18,2020-04-28,"South Dakota",10.4285714285714,-30.7142857142857,-18.5714285714286,8.42857142857143,111.142857142857,-8.57142857142857
"587",19,2020-05-05,"South Dakota",11.4285714285714,-27.7142857142857,-14.7142857142857,13.8571428571429,75,-7.85714285714286
"588",20,2020-05-12,"South Dakota",11.75,-27,-15.5,10,85.75,-5
"589",7,2020-02-11,"Tennessee",0.666666666666667,-3.66666666666667,6.33333333333333,1,43,3.66666666666667
"590",8,2020-02-18,"Tennessee",0.285714285714286,1.71428571428571,0.285714285714286,-0.571428571428571,5.71428571428571,1.71428571428571
"591",9,2020-02-25,"Tennessee",-1.14285714285714,2.71428571428571,11.1428571428571,5.85714285714286,23.7142857142857,8.28571428571429
"592",10,2020-03-03,"Tennessee",-1.28571428571429,0.142857142857143,11.1428571428571,9.28571428571429,49.4285714285714,7.85714285714286
"593",11,2020-03-10,"Tennessee",2,-4.28571428571429,1.28571428571429,16.8571428571429,23.2857142857143,-0.571428571428571
"594",12,2020-03-17,"Tennessee",10,-24.2857142857143,-24.4285714285714,8.71428571428571,6.42857142857143,-19
"595",13,2020-03-24,"Tennessee",13.4285714285714,-36.1428571428571,-34.4285714285714,-8.14285714285714,27.8571428571429,-29.4285714285714
"596",14,2020-03-31,"Tennessee",15,-40.2857142857143,-37.1428571428571,-5.42857142857143,0,-33.7142857142857
"597",15,2020-04-07,"Tennessee",15.8571428571429,-44.7142857142857,-39.7142857142857,-10.4285714285714,-9,-37.5714285714286
"598",16,2020-04-14,"Tennessee",13.7142857142857,-38.8571428571429,-29,-6.14285714285714,-3.14285714285714,-31.8571428571429
"599",17,2020-04-21,"Tennessee",13.8571428571429,-38,-28.5714285714286,-6.71428571428571,-5.14285714285714,-30.5714285714286
"600",18,2020-04-28,"Tennessee",10.1428571428571,-34.5714285714286,-17.5714285714286,1.57142857142857,27.2857142857143,-22.5714285714286
"601",19,2020-05-05,"Tennessee",9.85714285714286,-31.1428571428571,-12.8571428571429,7,21.7142857142857,-19.2857142857143
"602",20,2020-05-12,"Tennessee",9.5,-29.5,-11.75,4.25,52.5,-16.25
"603",7,2020-02-11,"Texas",0.666666666666667,-5.33333333333333,5.66666666666667,2.66666666666667,17.6666666666667,3
"604",8,2020-02-18,"Texas",0,2.28571428571429,1,0,-4,1.71428571428571
"605",9,2020-02-25,"Texas",-1.71428571428571,2.71428571428571,9.85714285714286,6.57142857142857,14.5714285714286,6
"606",10,2020-03-03,"Texas",-0.857142857142857,0.714285714285714,7.85714285714286,6.57142857142857,14.4285714285714,4.57142857142857
"607",11,2020-03-10,"Texas",2.71428571428571,-11,1.85714285714286,16.4285714285714,16.8571428571429,-2.71428571428571
"608",12,2020-03-17,"Texas",13,-29.7142857142857,-27.4285714285714,4.71428571428571,-15.7142857142857,-27.5714285714286
"609",13,2020-03-24,"Texas",18,-41.1428571428571,-40.1428571428571,-15.1428571428571,-18.7142857142857,-40.7142857142857
"610",14,2020-03-31,"Texas",19.4285714285714,-44.7142857142857,-41.2857142857143,-16.1428571428571,-33.4285714285714,-45.4285714285714
"611",15,2020-04-07,"Texas",19.4285714285714,-47.2857142857143,-42,-18.4285714285714,-31,-46.1428571428571
"612",16,2020-04-14,"Texas",18.2857142857143,-42.5714285714286,-35.7142857142857,-15.5714285714286,-25.4285714285714,-42.5714285714286
"613",17,2020-04-21,"Texas",16.8571428571429,-41.7142857142857,-33,-12.5714285714286,-10.4285714285714,-40
"614",18,2020-04-28,"Texas",14.5714285714286,-39.1428571428571,-27,-7.42857142857143,-3.14285714285714,-35.8571428571429
"615",19,2020-05-05,"Texas",13.4285714285714,-35.5714285714286,-21.7142857142857,-1.28571428571429,3,-32.5714285714286
"616",20,2020-05-12,"Texas",15,-35.75,-23.25,-5.75,-10.25,-34
"617",7,2020-02-11,"Utah",2.33333333333333,-14,8.33333333333333,4.66666666666667,21,-5
"618",8,2020-02-18,"Utah",-0.285714285714286,2.85714285714286,4.42857142857143,7.71428571428571,21,3.85714285714286
"619",9,2020-02-25,"Utah",-1,2.57142857142857,7.42857142857143,11.5714285714286,23.2857142857143,6.57142857142857
"620",10,2020-03-03,"Utah",-0.714285714285714,2,8.57142857142857,15,45,4.42857142857143
"621",11,2020-03-10,"Utah",2.42857142857143,-6.71428571428571,-0.285714285714286,28.7142857142857,50.1428571428571,-6
"622",12,2020-03-17,"Utah",13,-33.4285714285714,-30.1428571428571,7.71428571428571,41.4285714285714,-31.2857142857143
"623",13,2020-03-24,"Utah",16,-40.4285714285714,-37.7142857142857,-8.28571428571429,13.1428571428571,-41.5714285714286
"624",14,2020-03-31,"Utah",17.2857142857143,-45.4285714285714,-38.7142857142857,-10.1428571428571,25.8571428571429,-44.4285714285714
"625",15,2020-04-07,"Utah",17,-46.8571428571429,-39,-10.7142857142857,38.8571428571429,-45.7142857142857
"626",16,2020-04-14,"Utah",16.2857142857143,-43.1428571428571,-32.8571428571429,-11.7142857142857,34.2857142857143,-43.1428571428571
"627",17,2020-04-21,"Utah",14.5714285714286,-42.4285714285714,-28.8571428571429,-7.28571428571429,68,-39.1428571428571
"628",18,2020-04-28,"Utah",11.8571428571429,-40.5714285714286,-23.4285714285714,-5.42857142857143,79.1428571428571,-35.5714285714286
"629",19,2020-05-05,"Utah",11.1428571428571,-36.8571428571429,-17.2857142857143,6.57142857142857,94.1428571428571,-32.1428571428571
"630",20,2020-05-12,"Utah",11.5,-35.75,-19.75,3.25,96.75,-31
"631",7,2020-02-11,"Vermont",0.666666666666667,-4.66666666666667,17,7.33333333333333,37.3333333333333,13
"632",8,2020-02-18,"Vermont",0.571428571428571,-2,5.85714285714286,1.57142857142857,19.1428571428571,10.8571428571429
"633",9,2020-02-25,"Vermont",0.857142857142857,-5.42857142857143,5.57142857142857,0.857142857142857,0.428571428571429,6.14285714285714
"634",10,2020-03-03,"Vermont",-0.142857142857143,0.428571428571429,8.57142857142857,6,25.2857142857143,11.4285714285714
"635",11,2020-03-10,"Vermont",2.71428571428571,-4.14285714285714,-2.14285714285714,11.2857142857143,4.85714285714286,-11
"636",12,2020-03-17,"Vermont",13.4285714285714,-32.5714285714286,-38.4285714285714,-11.7142857142857,-0.571428571428571,-40.4285714285714
"637",13,2020-03-24,"Vermont",19.2857142857143,-48.2857142857143,-51.8571428571429,-29.2857142857143,-11.5714285714286,-52.7142857142857
"638",14,2020-03-31,"Vermont",19.7142857142857,-51.5714285714286,-52,-28.8571428571429,5.71428571428571,-55.5714285714286
"639",15,2020-04-07,"Vermont",20.5714285714286,-53.4285714285714,-55.7142857142857,-31.8571428571429,-9.28571428571429,-60.2857142857143
"640",16,2020-04-14,"Vermont",18.7142857142857,-50.1428571428571,-47,-25.5714285714286,14,-56.1428571428571
"641",17,2020-04-21,"Vermont",18.1428571428571,-48.7142857142857,-45,-23.8571428571429,8.71428571428571,-54.4285714285714
"642",18,2020-04-28,"Vermont",15.2857142857143,-45.8571428571429,-37.8571428571429,-17.4285714285714,45.5714285714286,-49.2857142857143
"643",19,2020-05-05,"Vermont",15.7142857142857,-43.7142857142857,-37.1428571428571,-14.8571428571429,26,-49.8571428571429
"644",20,2020-05-12,"Vermont",15.25,-42.25,-34.75,-15.5,58,-41.25
"645",7,2020-02-11,"Virginia",2,-9,4.66666666666667,1.33333333333333,17.6666666666667,-1
"646",8,2020-02-18,"Virginia",0.428571428571429,1.57142857142857,1.14285714285714,0.714285714285714,13.2857142857143,2.85714285714286
"647",9,2020-02-25,"Virginia",-0.857142857142857,2.57142857142857,6.57142857142857,4.71428571428571,10.2857142857143,5.28571428571429
"648",10,2020-03-03,"Virginia",-0.571428571428571,0.714285714285714,7.42857142857143,7,36.5714285714286,4
"649",11,2020-03-10,"Virginia",2.85714285714286,-6.42857142857143,-0.714285714285714,13.1428571428571,29.1428571428571,-8.57142857142857
"650",12,2020-03-17,"Virginia",13.2857142857143,-32.2857142857143,-27.4285714285714,-0.428571428571429,27.2857142857143,-35.8571428571429
"651",13,2020-03-24,"Virginia",16.8571428571429,-41.1428571428571,-36.4285714285714,-12,23.8571428571429,-47.1428571428571
"652",14,2020-03-31,"Virginia",18.7142857142857,-45,-40.1428571428571,-14.2857142857143,5.57142857142857,-52.2857142857143
"653",15,2020-04-07,"Virginia",19.1428571428571,-48.4285714285714,-42.1428571428571,-16.1428571428571,8,-53.4285714285714
"654",16,2020-04-14,"Virginia",18.2857142857143,-44.7142857142857,-37.1428571428571,-14.4285714285714,8,-50.5714285714286
"655",17,2020-04-21,"Virginia",17.8571428571429,-44.4285714285714,-36.7142857142857,-14,5.57142857142857,-49
"656",18,2020-04-28,"Virginia",15.5714285714286,-43,-31.7142857142857,-9,27.4285714285714,-44
"657",19,2020-05-05,"Virginia",15.8571428571429,-41.4285714285714,-30,-4.85714285714286,17.1428571428571,-42.8571428571429
"658",20,2020-05-12,"Virginia",15,-40.25,-28.5,-4.5,58,-38.25
"659",7,2020-02-11,"Washington",1.66666666666667,-13,9.66666666666667,1.33333333333333,30,2
"660",8,2020-02-18,"Washington",-0.571428571428571,-0.571428571428571,4.71428571428571,0.857142857142857,38.2857142857143,5.42857142857143
"661",9,2020-02-25,"Washington",-0.857142857142857,2.14285714285714,8.57142857142857,5.14285714285714,31.8571428571429,5.42857142857143
"662",10,2020-03-03,"Washington",1.57142857142857,-4,2.42857142857143,5,30.5714285714286,-7.14285714285714
"663",11,2020-03-10,"Washington",5.57142857142857,-14,-7.14285714285714,11.1428571428571,26.1428571428571,-22
"664",12,2020-03-17,"Washington",13.2857142857143,-36.8571428571429,-33.5714285714286,-1.85714285714286,61.2857142857143,-40.4285714285714
"665",13,2020-03-24,"Washington",19.7142857142857,-50,-47.5714285714286,-21,-13.2857142857143,-56.8571428571429
"666",14,2020-03-31,"Washington",19.5714285714286,-52.8571428571429,-43.8571428571429,-16.7142857142857,3.14285714285714,-57
"667",15,2020-04-07,"Washington",18.8571428571429,-53,-43.5714285714286,-14.8571428571429,28.2857142857143,-54.2857142857143
"668",16,2020-04-14,"Washington",18.1428571428571,-49.7142857142857,-38,-13.7142857142857,26.7142857142857,-51.5714285714286
"669",17,2020-04-21,"Washington",18.1428571428571,-48.7142857142857,-38.7142857142857,-14,5.71428571428571,-52.2857142857143
"670",18,2020-04-28,"Washington",15.5714285714286,-46.1428571428571,-33.8571428571429,-8.42857142857143,17.5714285714286,-48.7142857142857
"671",19,2020-05-05,"Washington",13.7142857142857,-43.2857142857143,-29.5714285714286,0.142857142857143,72.4285714285714,-42
"672",20,2020-05-12,"Washington",15.25,-43.25,-33.75,-6.5,46.25,-44.75
"673",7,2020-02-11,"West Virginia",1.33333333333333,-4.66666666666667,6.33333333333333,-1.33333333333333,19.6666666666667,2
"674",8,2020-02-18,"West Virginia",0.142857142857143,2,4.14285714285714,-1.57142857142857,16.4285714285714,3.28571428571429
"675",9,2020-02-25,"West Virginia",0,1.14285714285714,12,3.14285714285714,7.42857142857143,6.28571428571429
"676",10,2020-03-03,"West Virginia",-0.571428571428571,2,13.2857142857143,6,31.8571428571429,10.5714285714286
"677",11,2020-03-10,"West Virginia",1.42857142857143,-3.28571428571429,5.14285714285714,12.2857142857143,17.7142857142857,6.28571428571429
"678",12,2020-03-17,"West Virginia",9.28571428571429,-24,-26.2857142857143,3.57142857142857,8.28571428571429,-13.5714285714286
"679",13,2020-03-24,"West Virginia",13.4285714285714,-37.8571428571429,-39.8571428571429,-17.8571428571429,20.1428571428571,-29.4285714285714
"680",14,2020-03-31,"West Virginia",13.5714285714286,-39.1428571428571,-36.5714285714286,-9.71428571428571,9,-32
"681",15,2020-04-07,"West Virginia",14.5714285714286,-42,-41.7142857142857,-16,-6.28571428571429,-34.2857142857143
"682",16,2020-04-14,"West Virginia",13.1428571428571,-38.1428571428571,-30.8571428571429,-11.4285714285714,2.14285714285714,-27.5714285714286
"683",17,2020-04-21,"West Virginia",13.1428571428571,-38.1428571428571,-30.2857142857143,-10.7142857142857,0.142857142857143,-22.4285714285714
"684",18,2020-04-28,"West Virginia",10.4285714285714,-35,-19.8571428571429,0.142857142857143,18.1428571428571,-13.7142857142857
"685",19,2020-05-05,"West Virginia",10.8571428571429,-31.8571428571429,-18.5714285714286,3,5.28571428571429,-14.4285714285714
"686",20,2020-05-12,"West Virginia",9,-30,-14.5,3,46.25,-8.75
"687",7,2020-02-11,"Wisconsin",0,0,4.33333333333333,3.33333333333333,18.3333333333333,-1.66666666666667
"688",8,2020-02-18,"Wisconsin",-0.428571428571429,2.71428571428571,4,3.28571428571429,21.1428571428571,3.28571428571429
